Response ID,Child's gender,Mother's highest educational qualification,Father's highest educational qualification,Overall language exposure - AL,Overall language exposure - English,Overall language exposure - Other,Overall language exposure - Other - Text,exp_deu,exp_eng,exp_oth,Home language exposure - AL,Home language exposure - English,Home language exposure - Other(s),Home language exposure - Other(s) - Text,Mother native - Selected Choice,Mother native - Other(s) - Text,Mother's proficiency - AL,Mother's proficiency - English,Mother's proficiency - Other,Mother's proficiency - Other - Text,Mother's child language,Father native - Selected Choice,Father native - Other(s) - Text,Father's proficiency - AL,Father's proficiency - English,Father's proficiency - Other,Father's proficiency - Other - Text,Father's child language,Birth order - Selected Choice,Birth order - Other - Text,birth_order,Nursery start age - Age in months,Nursery language,Immersion - months,Sounds - baa baa (sheep),Sounds - choo choo (train),Sounds - cockadoodledoo (rooster),Sounds - grr (growl),Sounds - meow (cat),Sounds - moo (cow),Sounds - ouch,Sounds - quack (duck),Sounds - uh oh,Sounds - vroom (car),Sounds - woof (dog),Sounds - yum,Animals - animal,Animals - bear,Animals - bee,Animals - bird,Animals - bunny / rabbit,Animals - butterfly,Animals - cat,Animals - chicken,Animals - cow,Animals - deer,Animals - dog,Animals - donkey,Animals - duck,Animals - elephant,Animals - fish,Animals - frog,Animals - giraffe,Animals - goose,Animals - horse,Animals - kitten,Animals - lamb,Animals - lion,Animals - monkey,Animals - mouse,Animals - owl,Animals - penguin,Animals - pig,Animals - pony,Animals - puppy,Animals - sheep,Animals - spider,Animals - squirrel,Animals - tiger,Animals - turkey,Animals - turtle,Vehicles - aeroplane / plane,Vehicles - bicycle / bike,Vehicles - boat,Vehicles - lorry / truck,Vehicles - motor-bike,Vehicles - bus,Vehicles - car,Vehicles - fire engine,Vehicles - pushchair / buggy,Vehicles - train,Toys - ball,Toys - balloon,Toys - block / brick,Toys - book,Toys - bubble,Toys - doll,Toys - pen,Toys - teddy bear,Toys - toy,Food and Drink - apple,Food and Drink - banana,Food and Drink - biscuit,Food and Drink - bread,Food and Drink - butter,Food and Drink - cake,Food and Drink - carrot,Food and Drink - cereal,Food and Drink - cheese,Food and Drink - chicken,Food and Drink - chips,Food and Drink - coffee,Food and Drink - drink,Food and Drink - egg,Food and Drink - fish,Food and Drink - food,Food and Drink - ice cream,Food and Drink - jam,Food and Drink - juice,Food and Drink - meat,Food and Drink - milk,Food and Drink - orange,Food and Drink - pasta / spaghetti,Food and Drink - peas,Food and Drink - pizza,Food and Drink - sweets,Food and Drink - tea,Food and Drink - toast,Food and Drink - water,Body Parts - arm,Body Parts - belly button / tummy button,Body Parts - cheek,Body Parts - ear,Body Parts - eye,Body Parts - face,Body Parts - finger,Body Parts - foot,Body Parts - tongue,Body Parts - tooth,Body Parts - hair,Body Parts - hand,Body Parts - head,Body Parts - knee,Body Parts - leg,Body Parts - nail,Body Parts - nose,Body Parts - toe,Body Parts - tummy,Body Parts - mouth,Clothes - bib,Clothes - boot(s),Clothes - button,Clothes - coat,Clothes - dress,Clothes - glasses / specs,Clothes - hat,Clothes - jacket,Clothes - jeans,Clothes - jumper /sweater,Clothes - nappy,Clothes - necklace,Clothes - pyjamas,Clothes - shirt,Clothes - shoe,Clothes - shorts,Clothes - sock,Clothes - trousers,Clothes - zip,Furniture and Rooms - bath / bathtub,Furniture and Rooms - bathroom,Furniture and Rooms - bed,Furniture and Rooms - bedroom,Furniture and Rooms - chair,Furniture and Rooms - cooker / stove /oven,Furniture and Rooms - cot,Furniture and Rooms - door,Furniture and Rooms - drawer,Furniture and Rooms - garage,Furniture and Rooms - high chair,Furniture and Rooms - kitchen,Furniture and Rooms - living room,Furniture and Rooms - play pen,Furniture and Rooms - potty,Furniture and Rooms - refrigerator / fridge,Furniture and Rooms - rocking chair,Furniture and Rooms - settee /sofa,Furniture and Rooms - sink,Furniture and Rooms - stairs,Furniture and Rooms - table,Furniture and Rooms - TV / television,Furniture and Rooms - window,Outside - beach,Outside - bucket,Outside - church,Outside - flower,Outside - garden,Outside - house,Outside - moon,Outside - sky,Outside - slide,Outside - snow,Outside - spade,Outside - star,Outside - stone,Outside - sun,Outside - outside,Outside - park,Outside - party,Outside - pool,Outside - rain,Outside - school,Outside - shop,Outside - swing,Outside - tree,Outside - wall,Outside - water,Outside - work,Outside - zoo,Household items - bin,Household items - blanket,Household items - bottle,Household items - bowl,Household items - box,Household items - broom,Household items - brush,Household items - clock,Household items - comb,Household items - cup,Household items - dish,Household items - dummy,Household items - fork,Household items - glass,Household items - hammer,Household items - hoover /vacuum,Household items - jug,Household items - key,Household items - lamp,Household items - light,Household items - medicine,Household items - money,Household items - mug,Household items - paper,Household items - penny,Household items - picture,Household items - pillow,Household items - plant,Household items - plate,Household items - purse,Household items - radio,Household items - rubbish,Household items - scissors,Household items - soap,Household items - spoon,Household items - telephone,Household items - toothbrush,Household items - towel,Household items - watch,People - aunt,People - baby,People - boy,People - brother,People - child,People - daddy,People - doctor,People - friend,People - person,People - policeman,People - sister,People - girl,People - grandma,People - grandpa,People - lady,People - man,People - mummy,People - nanny,People - people,People - teacher,People - uncle,Games and Routines - bath,Games and Routines - breakfast,Games and Routines - bye bye,Games and Routines - dinner,Games and Routines - don't,Games and Routines - hello,Games and Routines - hi,Games and Routines - lunch,Games and Routines - nap,Games and Routines - night night,Games and Routines - no,Games and Routines - pat-a-cake,Games and Routines - peekaboo,Games and Routines - please,Games and Routines - shh / hush / shush,Games and Routines - tea,Games and Routines - thank you,Games and Routines - wait,Games and Routines - want to,Games and Routines - yes,Action Words - bite,Action Words - blow,Action Words - break,Action Words - bring,Action Words - bump,Action Words - call,Action Words - carry,Action Words - catch,Action Words - chase,Action Words - clean,Action Words - cry,Action Words - cuddle,Action Words - cut,Action Words - dance,Action Words - draw,Action Words - drink,Action Words - drive,Action Words - drop,Action Words - eat,Action Words - fall,Action Words - feed,Action Words - find,Action Words - finish,Action Words - get,Action Words - give,Action Words - go,Action Words - have,Action Words - hear,Action Words - help,Action Words - hit,Action Words - hug,Action Words - hurry,Action Words - jump,Action Words - kick,Action Words - kiss,Action Words - know,Action Words - like,Action Words - look,Action Words - love,Action Words - make,Action Words - open,Action Words - play,Action Words - pull,Action Words - push,Action Words - put,Action Words - read,Action Words - ride,Action Words - run,Action Words - say,Action Words - scratch,Action Words - see,Action Words - show,Action Words - shut / close,Action Words - sing,Action Words - sleep,Action Words - smell,Action Words - smile,Action Words - splash,Action Words - stop,Action Words - swim,Action Words - swing,Action Words - take,Action Words - tell,Action Words - throw,Action Words - tickle,Action Words - walk,Action Words - wash,Action Words - watch,Action Words - wipe,Action Words - write,Descriptive Words - all gone,Descriptive Words - asleep,Descriptive Words - bad,Descriptive Words - big,Descriptive Words - blue,Descriptive Words - broken,Descriptive Words - careful,Descriptive Words - clean,Descriptive Words - cold,Descriptive Words - dark,Descriptive Words - dirty,Descriptive Words - dry,Descriptive Words - empty,Descriptive Words - fast,Descriptive Words - fine,Descriptive Words - gentle,Descriptive Words - good,Descriptive Words - green,Descriptive Words - happy,Descriptive Words - hard,Descriptive Words - hot,Descriptive Words - hungry,Descriptive Words - hurt,Descriptive Words - little,Descriptive Words - nasty,Descriptive Words - naughty,Descriptive Words - nice,Descriptive Words - old,Descriptive Words - pretty,Descriptive Words - red,Descriptive Words - sad,Descriptive Words - scared,Descriptive Words - sick,Descriptive Words - sleepy,Descriptive Words - soft,Descriptive Words - thirsty,Descriptive Words - tired,Descriptive Words - wet,Descriptive Words - yellow,Question words - how,Question words - what,Question words - when,Question words - where,Question words - who,Question words - why,Time - day,Time - later,Time - morning,Time - night,Time - now,Time - today,Time - tomorrow,Time - tonight,Pronouns and Possessives - her,Pronouns and Possessives - his,Pronouns and Possessives - I,Pronouns and Possessives - it,Pronouns and Possessives - me,Pronouns and Possessives - mine,Pronouns and Possessives - my,Pronouns and Possessives - that,Pronouns and Possessives - this,Pronouns and Possessives - you,Pronouns and Possessives - your,Prepositions and Location Words - away,Prepositions and Location Words - back,Prepositions and Location Words - down,Prepositions and Location Words - in,Prepositions and Location Words - inside,Prepositions and Location Words - off,Prepositions and Location Words - on,Prepositions and Location Words - out,Prepositions and Location Words - there,Prepositions and Location Words - under,Prepositions and Location Words - up,Quantifiers - all,Quantifiers - again,Quantifiers - another,Quantifiers - more,Quantifiers - none,Quantifiers - not,Quantifiers - other,Quantifiers - same,Quantifiers - some,ParticipantID,shortPID,age_days,age_months,Recorded.Year,country
R_1TgSJgj6lawxqBr,Male,an Undergraduate Degree,Tertiary vocational qualifications,,,,,,English;100;,,,,,,,,,,,,,,,,,,,,,,,,,,U,U/S,U,U/S,U,U/S,U,U/S,U/S,U/S,U/S,U,No,No,U,U,U/S,U,U/S,U,U,No,U,No,U/S,U,U/S,U/S,U,No,U,No,No,U,U,U,U,U,U,No,No,U,U,U,U,No,U,U,U/S,U,U/S,U,U,U/S,U/S,U/S,U/S,U/S,U,U,U,U/S,U,U,No,No,U/S,U,U/S,U,No,U/S,U,U,U/S,No,U,No,U,U,U,No,U/S,No,U,No,U,U,No,U,U,No,U,U,U,No,U,No,U,U,No,U,U/S,No,No,U,U,U,No,No,U,U,U,U,U,No,No,No,No,No,U,U/S,U/S,No,No,U,No,No,No,U/S,U,U/S,U,No,U,No,U,No,U/S,U,U,U,U,No,U/S,No,No,No,U,U,No,U,U,U,U/S,U,U,No,U,No,U,U,U,U/S,No,U,U,U,No,U,U,U,No,No,U,No,No,U,U,U/S,No,U,No,No,U,U,U,U/S,U,No,U,No,U,U,No,U/S,U/S,U,No,U,No,U,No,U,No,No,U,U,No,U,U,No,U,U,No,U,U,U,U/S,No,U,U,No,No,U,U,U,No,U,No,No,No,U,U,No,U,No,No,No,U,No,No,No,No,U,U,U/S,U,U,U,U/S,U,U,U,U/S,U,U,U/S,U,U,U/S,U,U,U/S,U,U,U,U,No,No,U/S,No,U,U,U,U/S,No,U,U,U,No,No,U,U,No,U,No,U,U,U/S,No,U,U,U,U,U,U,U,U,No,U,U,U,No,U,U,U,U,U,U,U,U,No,No,U,No,U,No,U,U,No,U,U,No,U,U,No,U,U,U/S,U/S,No,U,No,U/S,U,No,U/S,No,U,U,No,U,No,No,No,U,No,No,U,No,No,No,No,U/S,U,U,No,No,No,No,No,U,No,No,No,No,U,No,U,U,U,No,No,U,No,U,U/S,U,No,No,No,No,U,No,No,No,No,No,No,U/S,No,U,U,U,U,U,U,No,U,U,U,No,No,U,U,U,U,U,No,U,U,U/S,No,No,No,No,No,RV01UK01ML001,,675,22.5,2020,gb
R_3QRjsPFbST5rYTa,Male,an Undergraduate Degree,an Undergraduate Degree,,,,,,English;100;,,,,,,,,,,,,,,,,,,,,,,,,,,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,No,U/S,U/S,U,U/S,U,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,No,U,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,No,U/S,U/S,U/S,U/S,U/S,No,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U,No,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,No,U,U/S,No,U/S,U/S,U/S,U/S,U,No,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,No,U,U/S,U,U/S,U,U,No,U,U,U,U/S,U/S,U/S,U/S,U,No,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U,U,U,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U,U/S,U,U/S,U,U/S,U,U,U/S,U/S,No,U/S,U/S,U,U/S,U,U/S,U/S,U,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,No,U,U,U,U/S,No,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,No,U,U/S,No,No,U/S,U/S,U/S,No,U,U/S,U/S,U/S,U/S,U/S,No,U/S,No,U/S,U,U,U/S,U/S,U/S,U/S,U/S,U,No,No,No,No,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U,U/S,U,U,RV01UK01ML002,,829,27.63333333,2020,gb
R_5v97V3ParPOOZvb,Female,an Undergraduate Degree,an Undergraduate Degree,,,,,,English;100;,,,,,,,,,,,,,,,,,,,,,,,,,,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,No,No,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,No,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,No,No,U/S,U,U,No,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,No,U,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,RV01UK01ML003,,870,29,2020,gb
R_3kiIltyZjmhDXRK,Female,an Undergraduate Degree,an Undergraduate Degree,,,,,,English;100;,,,,,,,,,,,,,,,,,,,,,,,,,,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,No,U,U/S,U/S,U/S,U/S,U/S,No,U/S,U,U,U/S,U/S,U/S,No,U/S,U/S,U,U,U/S,U/S,U/S,No,No,U,U/S,U/S,U/S,No,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,No,U/S,U/S,No,U,U,U/S,U/S,U/S,No,U,U,U/S,U/S,U,U/S,U/S,U/S,U/S,No,U,U/S,U/S,U/S,No,U/S,No,U/S,No,U/S,U/S,No,U,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,No,U,U/S,U/S,U/S,U,No,U,U/S,U,U/S,No,U/S,U,U/S,No,U,U/S,U,U/S,U/S,U/S,U,U/S,U/S,U,No,U/S,U/S,No,No,U/S,U,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,No,U,U/S,No,U,U/S,U,No,U/S,No,No,U,U/S,U,U,U/S,U/S,U,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U,No,No,No,U/S,U/S,No,U/S,U,U,U,U,U/S,U,U/S,U,No,U,No,No,U/S,No,U/S,U,No,No,U,U,U,U/S,U/S,U/S,U,U,U/S,U/S,U,No,U,U/S,No,No,No,U,No,U,U/S,U/S,U,U,U/S,U/S,U,No,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,No,No,U/S,U,U,U/S,U/S,U/S,U,U/S,U/S,U,U/S,U/S,U/S,U,U/S,U/S,U/S,U,U/S,U,U/S,U,U/S,U/S,U,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,No,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,No,U,U,U/S,U/S,No,U/S,U/S,U/S,U,U/S,U/S,U,U/S,U/S,No,U,No,U,No,No,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U,No,No,U,U/S,No,No,U/S,No,U,U,No,No,U,U/S,U,U/S,U,U/S,U,U/S,U,U,U,No,No,No,U,U,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U,U,U/S,U/S,No,U/S,U/S,U/S,U,U,U/S,U/S,U/S,U,U/S,U,U,U,U,U,RV01UK01ML008,,777,25.9,2020,gb
R_3L71WtHCNZVTw9G,Male,an Undergraduate Degree,a Postgraduate Degree,,,,,,English;100;,,,,,,,,,,,,,,,,,,,,,,,,,,U/S,U/S,No,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U,U,U/S,U/S,U,U,U/S,U,U,U,U,U,U,U,U,U,U,U,No,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U/S,U,U,U,U,U/S,U,U,U,U/S,U,U,U,U,U,U/S,U,U,U,U,U,U,U/S,U,No,No,U,U,U,U,U,No,U,U,U,U,U,U/S,No,No,U,U,U,U,U,U,U/S,U,U,U,U,U,U/S,U,U,U,U,U,No,U/S,U,U,U,U,No,U,U,U,U,U,U,No,U,U,No,No,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,No,No,U,No,U,U,U,U,U,U,No,U,No,U,U,U,U/S,U,U,No,No,U/S,U,U,U,No,No,No,U,No,U,U,U,U,U,No,No,U,U,U,U,U,No,U,U,U,U,No,No,U,U,No,U,No,U,U,U,No,No,U,U,No,U,U,U,U,U,U,U,No,U,U,U,U,U,U,No,U/S,U,No,U,U/S,No,No,U,No,No,U,U,U,U,U,U/S,U,U,No,No,U,U,U/S,U,U,U,U/S,U,U,U,U/S,No,U,U/S,U/S,U,U/S,U,U,U/S,U,U,U,U,U,No,U,U,U,U,U,U/S,No,U,U,U,U,U,U,U,U,U,No,U,U,U/S,U,U,No,U,U,No,U,U,U,No,No,U,No,No,U,U,No,No,U,U,U,U,U,No,U,U,U,U,U,U,U,U,U,U,U,U,No,U,U,U,U,U,U,U,U,U,No,U,U,U,U,U,U,U,U,U,U,U,No,U,No,U,U,No,U,U,U,U,No,No,No,No,No,U,U,No,No,U,U,No,U,U,U,No,U,No,U,U,No,No,U,No,U,U,No,No,No,No,No,U,U,U,U,U,U/S,U,U,U,U,U,U/S,U,U,U,U,U,U,U,U/S,No,U,U,U/S,U,U,U,U,U,RV01UK01ML010,,650,21.66666667,2020,gb
R_2YG4jhoU98XOveN,Male,an Undergraduate Degree,an Undergraduate Degree,,,,,,English;100;,,,,,,,,,,,,,,,,,,,,,,,,,,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U,U/S,U,No,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,No,No,U/S,U/S,U/S,U/S,U,U/S,No,U/S,No,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U,No,U,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,No,No,U/S,U/S,U/S,U,U/S,No,U/S,U/S,U/S,U,U,U/S,No,U/S,No,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,No,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U,No,U/S,U/S,U/S,U/S,No,No,U/S,No,No,U/S,No,U/S,No,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U,U/S,U/S,U,U/S,U/S,U/S,U/S,No,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,U/S,RV01UK01ML007,,843,28.1,2020,gb
