ID,AnswerDate,AnswerLanguage,Survey,dropout,include,ageParent,genderParent,childNumber,languageParentNumber,languageParentSwissgerman,languageParentGerman,languageParentFrench,languageParentItalian,languageParentRomansh,languageParentEnglish,languageParentSpanish,languageParentPortuguese,languageParentSerbian,languageParentAlbanian,languageParentBosnian,languageParentMontenegrin,languageParentCroatian,languageParentOther,parentNationalitySwiss,parentNationality,parentEducationAbrev,parentEducation_OtherText,parentEmploymentAbrev,parentWorkpercent,parentPartner,secondParent,partnerAge,partnerGender,partnerLanguage,partnerNationality,partnerEducationAbrev,partnerEmploymentAbrev,partnerWorkpercent,parentExAge,parentExGender,parentExLanguage,parentExNationality,parentExEducationAbrev,parentExEmploymentAbrev,parentExWorkpercent,stepParentAge,stepParentGender,stepParentLanguage,stepParentNationality,stepParentEducationAbrev,stepParentEmploymentAbrev,stepParentWorkpercent,familyStructureChecked,familyStructureBiparental,familyStructureSingleParent,familyStructureBlended,familyStructureSharedCustody,familyStructureUnknown,familyStructureOther,familyFinancial,adultsHome,childrenHome,peopleHome,familyPostalCode,languageRegion,Language_region,ageChild,MCDI_version,genderChild,siblingsNone,siblingsYounger,siblings5to12,siblingsOlder12,siblingsYoungerN,siblings5to12N,siblingsOlder12N,siblingsN,birth_order,supervisionChild,supervisionHalfdays,supervisionDaycare,supervisionKindergarden,supervisionNManny,supervisionRelatives,supervisionDayparent,supervisionSchoolDaycare,heightChild,weightChild,BMIChild,physicalIllness,physicalIllnessDiagnosis,developmentalDelay,developmentalDiagnosis,languageChildSwissgerman,languageChildGerman,languageChildFrench,languageChildItalian,languageChildRomansh,languageChildEnglish,languageChildSpanish,languageChildPortuguese,languageChildSerbian,languageChildAlbanian,languageChildBosnian,languageChildMontenegrin,languageChildCroatian,languageChildOther,languageChildOtherText,HETSL_F.8_1_1,HETSL_F.8_1_2,HETSL_F.8_1_3,HETSL_F.8_2_1,HETSL_F.8_2_2,HETSL_F.8_2_3,HETSL_F.8_2_4,HETSL_F.8_2_5,HETSL_F.8_2_6,HETSL_F.8_2_7,HETSL_F.8_2_8,HETSL_F.8_2_9,HETSL_F.8_2_10,HETSL_F.8_2_11,HETSL_F.8_2_12,HETSL_F.8_2_13,HETSL_F.8_2_14,HETSL_F.8_2_15,HETSL_F.8_2_16,HETSL_F.8_2_17,HETSL_F.8_2_18,HETSL_F.8_2_19,HETSL_F.8_2_20,HETSL_F.8_2_21,HETSL_F.8_2_22,HETSL_F.8_2_23,HETSL_F.8_2_24,HETSL_F.8_2_25,HETSL_F.8_2_26,HETSL_F.8_2_27,HETSL_F.8_2_28,HETSL_F.8_2_29,HETSL_F.8_2_30,HETSL_F.8_2_31,HETSL_F.8_2_32,HETSL_F.8_3to5_1,HETSL_F.8_3to5_2,HETSL_F.8_3to5_3,HETSL_F.8_6_1,HETSL_F.8_6_2,HETSL_F.8_6_3,HETSL_F.8_6_4,HETSL_F.8_6_5,HETSL_F.8_6_6,HETSL_F.8_6_7,HETSL_F.8_6_8,HETSL_F.8_6_9,HETSL_F.8_6_10,HETSL_F.8_6_11,HETSL_F.8_6_12,HETSL_F.8_6_13,HETSL_F.8_7_1,HETSL_F.8_7_2,HETSL_F.8_7_3,HETSL_F.8_7_4,HETSL_F.8_7_5,HETSL_F.8_7_6,HETSL_F.8_7_7,HETSL_F.8_7_8,HETSL_F.8_7_9,HETSL_F.8_7_10,HETSL_F.8_7_11,HETSL_F.8_7_12,HETSL_F.8_7_13,HETSL_F.8_7_14,HETSL_F.8_7_15,HETSL_F.8_7_16,HETSL_F.8_7_17,HETSL_F.8_7_18,HETSL_F.8_7_19,HETSL_F.8_7_20,HETSL_F.8_8_1,HETSL_F.8_8_2,HETSL_F.8_8_3,HETSL_F.8_8_4,HETSL_F.8_8_5,HETSL_F.8_8_6,HETSL_F.8_8_7,HETSL_F.8_8_8,HETSL_F.8_8_9,HETSL_F.8_8_10,HETSL_F.8_8_11,HETSL_F.8_8_12,HETSL_F.8_8_13,HETSL_F.8_8_14,HETSL_F.8_8_15,HETSL_F.8_8_16,HETSL_F.8_8_17,HETSL_F.8_8_18,HETSL_F.8_8_19,HETSL_F.8_8_20,HETSL_F.8_8_21,HETSL_F.8_8_22,HETSL_F.8_8_23,HETSL_F.8_8_24,HETSL_F.8_8_25,HETSL_F.8_8_26,HETSL_F.8_8_27,HETSL_F.8_8_28,HETSL_F.8_8_29,HETSL_F.8_8_30,HETSL_F.8_8_31,HETSL_F.8_8_32,HETSL_F.8_8_33,HETSL_F.8_8_34,HETSL_F.8_8_35,HETSL_F.8_8_36,HETSL_F.8_8_37,HETSL_F.8_9_1,HETSL_F.8_9_2,HETSL_F.8_9_3,HETSL_F.8_9_4,HETSL_F.8_9_5,HETSL_F.8_9_6,HETSL_F.8_9_7,HETSL_F.8_9_8,HETSL_F.8_9_9,HETSL_F.8_9_10,HETSL_F.8_9_11,HETSL_F.8_9_12,HETSL_F.8_9_13,HETSL_F.8_9_14,HETSL_F.8_9_15,HETSL_F.8_9_16,HETSL_F.8_9_17,HETSL_F.8_9_18,HETSL_F.8_9_19,HETSL_F.8_9_20,HETSL_F.8_9_21,HETSL_F.8_9_22,HETSL_F.8_9_23,HETSL_F.8_9_24,HETSL_F.8_9_25,HETSL_F.8_9_26,HETSL_F.8_9_27,HETSL_F.8_9_28,HETSL_F.8_9_29,HETSL_F.8_9_30,HETSL_F.8_9_31,HETSL_F.8_9_32,HETSL_F.8_9_33,HETSL_F.8_9_34,HETSL_F.8_9_35,HETSL_F.8_10_1,HETSL_F.8_10_2,HETSL_F.8_10_3,HETSL_F.8_10_4,HETSL_F.8_10_5,HETSL_F.8_10_6,HETSL_F.8_10_7,HETSL_F.8_11_1,HETSL_F.8_11_2,HETSL_F.8_11_3,HETSL_F.8_11_4,HETSL_F.8_11_5,HETSL_F.8_11_6,HETSL_F.8_11_7,HETSL_F.8_11_8,HETSL_F.8_11_9,HETSL_F.8_11_10,HETSL_F.8_11_11,HETSL_F.8_11_12,HETSL_F.8_11_13,HETSL_F.8_11_14,HETSL_F.8_11_15,HETSL_F.8_11_16,HETSL_F.8_11_17,HETSL_F.8_11_18,HETSL_F.8_11_19,HETSL_F.8_11_20,HETSL_F.8_11_21,HETSL_F.8_11_22,HETSL_F.8_12_1,HETSL_F.8_12_2,HETSL_F.8_12_3,HETSL_F.8_12_4,HETSL_F.8_12_5,HETSL_F.8_12_6,HETSL_F.8_12_7,HETSL_F.8_12_8,HETSL_F.8_12_9,HETSL_F.8_12_10,HETSL_F.8_12_11,HETSL_F.8_12_12,HETSL_F.8_12_13,HETSL_F.8_12_14,HETSL_F.8_12_15,HETSL_F.8_12_16,HETSL_F.8_12_17,HETSL_F.8_12_18,HETSL_F.8_12_19,HETSL_F.8_13_1,HETSL_F.8_13_2,HETSL_F.8_13_3,HETSL_F.8_13_4,HETSL_F.8_13_5,HETSL_F.8_13_6,HETSL_F.8_13_7,HETSL_F.8_13_8,HETSL_F.8_13_9,HETSL_F.8_13_10,HETSL_F.8_13_11,HETSL_F.8_13_12,HETSL_F.8_13_13,HETSL_F.8_13_14,HETSL_F.8_13_15,HETSL_F.8_13_16,HETSL_F.8_13_17,HETSL_F.8_13_18,HETSL_F.8_13_19,HETSL_F.8_13_20,HETSL_F.8_13_21,HETSL_F.8_13_22,HETSL_F.8_13_23,HETSL_F.8_13_24,HETSL_F.8_13_25,HETSL_F.8_13_26,HETSL_F.8_13_27,HETSL_F.8_13_28,HETSL_F.8_13_29,HETSL_F.8_13_30,HETSL_F.8_13_31,HETSL_F.8_13_32,HETSL_F.8_14_1,HETSL_F.8_14_2,HETSL_F.8_14_3,HETSL_F.8_14_4,HETSL_F.8_14_5,HETSL_F.8_14_6,HETSL_F.8_14_7,HETSL_F.8_14_8,HETSL_F.8_14_9,HETSL_F.8_14_10,HETSL_F.8_14_11,HETSL_F.8_14_12,HETSL_F.8_14_13,HETSL_F.8_14_14,HETSL_F.8_14_15,HETSL_F.8_14_16,HETSL_F.8_14_17,HETSL_F.8_14_18,HETSL_F.8_14_19,HETSL_F.8_14_20,HETSL_F.8_14_21,HETSL_F.8_14_22,HETSL_F.8_14_23,HETSL_F.8_14_24,HETSL_F.8_14_25,HETSL_F.8_14_26,HETSL_F.8_14_27,HETSL_F.8_14_28,HETSL_F.8_14_29,HETSL_F.8_14_30,HETSL_F.8_14_31,HETSL_F.8_14_32,HETSL_F.8_14_33,HETSL_F.8_14_34,HETSL_F.8_14_35,HETSL_F.8_14_36,HETSL_F.8_14_37,HETSL_F.8_14_38,HETSL_F.8_14_39,HETSL_F.8_14_40,HETSL_F.8_14_41,HETSL_F.8_14_42,HETSL_F.8_15_1,HETSL_F.8_15_2,HETSL_F.8_15_3,HETSL_F.8_15_4,HETSL_F.8_15_5,HETSL_F.8_15_6,HETSL_F.8_15_7,HETSL_F.8_15_8,HETSL_F.8_16_7,HETSL_F.8_16_8,HETSL_F.8_16_9,HETSL_F.8_16_10,HETSL_F.8_16_11,HETSL_F.8_16_12,HETSL_F.8_16_13,HETSL_F.8_16_14,HETSL_F.8_16_15,HETSL_F.8_16_16,HETSL_F.8_16_17,HETSL_F.8_16_18,HETSL_F.8_16_19,HETSL_F.8_16_20,HETSL_F.8_16_21,HETSL_F.8_16_22,HETSL_F.8_16_23,HETSL_F.8_16_24,HETSL_F.8_16_25,HETSL_F.8_16_26,HETSL_F.8_16_27,HETSL_F.8_16_28,HETSL_F.8_17_1,HETSL_F.8_17_2,HETSL_F.8_17_3,HETSL_F.8_17_4,HETSL_F.8_17_5,HETSL_F.8_17_6,HETSL_F.8_17_7,HETSL_F.8_17_8,HETSL_F.8_17_9,HETSL_F.8_18_1,HETSL_F.8_18_2,HETSL_F.8_18_3,HETSL_F.8_18_4,HETSL_F.8_18_5,HETSL_F.8_18_6,HETSL_F.8_18_7,HETSL_F.8_18_8,HETSL_F.8_18_9,HETSL_F.8_18_10,HETSL_F.8_18_11,HETSL_F.8_18_12,HETSL_F.8_18_13,HETSL_F.8_18_14,HETSL_F.8_18_15,HETSL_F.8_18_16,HETSL_F.8_18_17,HETSL_F.8_18_18,HETSL_F.8_18_19,HETSL_F.8_18_20,HETSL_F.8_18_21,HETSL_F.8_18_22,HETSL_F.8_18_23,HETSL_F.8_18_24,HETSL_F.8_18_25,HETSL_F.8_18_26,HETSL_F.8_18_27,HETSL_F.8_18_28,HETSL_F.8_18_29,HETSL_F.8_18_30,HETSL_F.8_18_31,HETSL_F.8_18_32,HETSL_F.8_18_33,HETSL_F.8_18_34,HETSL_F.8_18_35,HETSL_F.8_18_36,HETSL_F.8_18_37,HETSL_F.8_18_38,HETSL_F.8_18_39,HETSL_F.8_19_1,HETSL_F.8_19_2,HETSL_F.8_19_3,HETSL_F.8_19_4,HETSL_F.8_19_5,HETSL_F.8_19_6,HETSL_F.8_19_7,HETSL_F.8_19_8,HETSL_F.8_19_9,HETSL_F.8_19_10,HETSL_F.8_19_11,HETSL_F.8_19_12,HETSL_F.8_19_13,HETSL_F.8_19_14,HETSL_F.8_19_15,HETSL_F.8_19_16,HETSL_F.8_19_17,HETSL_F.8_19_18,HETSL_F.8_19_19,HETSL_F.8_19_20,HETSL_F.8_19_21,HETSL_F.8_19_22,HETSL_F.8_19_23,HETSL_F.8_19_24,HETSL_F.8_19_25,HETSL_F.8_19_26,HETSL_F.8_19_27,HETSL_F.8_19_28,HETSL_F.8_19_29,HETSL_F.8_19_30,HETSL_F.8_19_31,HETSL_F.8_19_32,HETSL_F.8_19_33,HETSL_F.8_19_34,HETSL_F.8_19_35,HETSL_F.8_19_36,HETSL_F.8_19_37,HETSL_F.8_19_38,HETSL_F.8_19_39,HETSL_F.8_19_40,HETSL_F.8_19_41,HETSL_F.8_19_42,HETSL_F.8_19_43,HETSL_F.8_19_44,HETSL_F.8_19_45,HETSL_F.8_19_46,HETSL_F.8_19_47,HETSL_F.8_19_48,HETSL_F.8_19_49,HETSL_F.8_19_50,HETSL_F.8_19_51,HETSL_F.8_19_52,HETSL_F.8_19_53,HETSL_F.8_19_54,HETSL_F.8_20_1,HETSL_F.8_20_2,HETSL_F.8_20_3,HETSL_F.8_20_4,HETSL_F.8_20_5,HETSL_F.8_20_6,HETSL_F.8_20_7,HETSL_F.8_21_1,HETSL_F.8_21_2,HETSL_F.8_21_3,HETSL_F.8_21_4,HETSL_F.8_21_5,HETSL_F.8_21_6,HETSL_F.8_21_7,HETSL_F.8_21_8,HETSL_F.8_21_9,HETSL_F.8_21_10,HETSL_F.8_21_11,HETSL_F.8_22_1,HETSL_F.8_22_2,HETSL_F.8_22_3,HETSL_F.8_22_4,HETSL_F.8_22_5,HETSL_F.8_22_6,HETSL_F.8_22_7,HETSL_F.8_22_8,HETSL_F.8_22_9,HETSL_F.8_23_1,HETSL_F.8_23_2,HETSL_F.8_23_3,HETSL_F.8_23_4,HETSL_F.8_23_5,HETSL_F.8_23_6,HETSL_F.8_24_1,HETSL_F.8_24_2,HETSL_F.8_24_3,HETSL_F.8_24_4,HETSL_F.8_24_5,HETSL_F.8_24_6,HETSL_F.8_24_7,HETSL_F.8_25_1,HETSL_F.8_25_2,HETSL_F.8_25_3,HETSL_F.8_25_4,HETSL_F.8_25_5,HETSL_F.8_25_6,HETSL_F.8_25_7,HETSL_F.8_25_8,HETSL_F.8_25_9,HETSL_F.8_25_10,HETSL_F.8_25_11,HETSL_F.8_25_12,HETSL_F.8_26_1,HETSL_F.8_26_2,HETSL_F.8_26_3,HETSL_F.8_26_4,HETSL_F.8_26_5,HETSL_F.8_27_1,HETSL_F.8_27_2,HETSL_F.8_27_3,HETSL_F.8_27_4,HETSL_F.8_27_5,HETSL_F.8_27_6,HETSL_F.8_27_7,HETSL_F.8_27_8,HETSL_F.8_27_9,HETSL_F.8_27_10,HETSL_F.8_27_11,HETSL_F.8_27_12,HETSL_F.8_27_13,HETSL_F.8_27_14,HETSL_F.8_27_15,HETSL_F.8_27_16,HETSL_F.8_27_17,HETSL_F.8_28_1,HETSL_F.8_28_2,HETSL_F.8_28_3,HETSL_F.8_28_4,HETSL_F.8_28_5,HETSL_F.8_28_6,HETSL_F.8_28_7,HETSL_F.8_28_8,HETSL_F.8_28_9,HETSL_F.8_28_10,HETSL_F.8_28_11,HETSL_F.8_28_12,HETSL_F.8_28_13,HETSL_F.8_28_14,HETSL_F.8_28_15,HETSL_F.8_29_1,HETSL_F.8_29_2,HETSL_F.8_29_3,HETSL_F.8_29_4,HETSL_F.8_29_5,HETSL_F.8_29_6,HETSL_F.8_29_7,HETSL_F.8_29_8,HETSL_F.8_29_9,HETSL_F.8_29_10,HETSL_F.8_29_11,HETSL_F.8_29_12,HETSL_F.8_29_13
3452,2023-11-20T04:49:49Z,2,1,4,1,30,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,30,8,NA,5,100,1,NA,27,2,3,30,7,1,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,4,2,1,3,1028,French,1,8,1,2,1,0,0,0,0,0,0,0,1,1,8,1,0,0,0,0,0,70,10,20.40816327,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3655,2023-11-30T03:24:29Z,2,1,4,1,42,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,62,7,NA,5,100,1,NA,37,1,7,62,8,3,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,5,2,2,4,1009,French,1,8,1,1,1,0,0,0,0,0,0,0,1,1,8,0,0,0,0,1,0,63,9,22.67573696,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
600,2023-03-05T09:47:40Z,2,1,4,1,29,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,172,6,NA,3,60,1,NA,29,1,3,172,6,3,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,4,2,1,3,2502,French,1,9,1,1,1,0,0,0,0,0,0,0,1,1,6,1,0,0,1,0,0,76,11,19.04432133,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
