ID,AnswerDate,AnswerLanguage,Survey,dropout,include,ageParent,genderParent,childNumber,languageParentNumber,languageParentSwissgerman,languageParentGerman,languageParentFrench,languageParentItalian,languageParentRomansh,languageParentEnglish,languageParentSpanish,languageParentPortuguese,languageParentSerbian,languageParentAlbanian,languageParentBosnian,languageParentMontenegrin,languageParentCroatian,languageParentOther,parentNationalitySwiss,parentNationality,parentEducationAbrev,parentEducation_OtherText,parentEmploymentAbrev,parentWorkpercent,parentPartner,secondParent,partnerAge,partnerGender,partnerLanguage,partnerNationality,partnerEducationAbrev,partnerEmploymentAbrev,partnerWorkpercent,parentExAge,parentExGender,parentExLanguage,parentExNationality,parentExEducationAbrev,parentExEmploymentAbrev,parentExWorkpercent,stepParentAge,stepParentGender,stepParentLanguage,stepParentNationality,stepParentEducationAbrev,stepParentEmploymentAbrev,stepParentWorkpercent,familyStructureChecked,familyStructureBiparental,familyStructureSingleParent,familyStructureBlended,familyStructureSharedCustody,familyStructureUnknown,familyStructureOther,familyFinancial,adultsHome,childrenHome,peopleHome,familyPostalCode,languageRegion,Language_region,ageChild,MCDI_version,genderChild,siblingsNone,siblingsYounger,siblings5to12,siblingsOlder12,siblingsYoungerN,siblings5to12N,siblingsOlder12N,siblingsN,birth_order,supervisionChild,supervisionHalfdays,supervisionDaycare,supervisionKindergarden,supervisionNManny,supervisionRelatives,supervisionDayparent,supervisionSchoolDaycare,heightChild,weightChild,BMIChild,physicalIllness,physicalIllnessDiagnosis,developmentalDelay,developmentalDiagnosis,languageChildSwissgerman,languageChildGerman,languageChildFrench,languageChildItalian,languageChildRomansh,languageChildEnglish,languageChildSpanish,languageChildPortuguese,languageChildSerbian,languageChildAlbanian,languageChildBosnian,languageChildMontenegrin,languageChildCroatian,languageChildOther,languageChildOtherText,HETSL_E.8_1.A_1,HETSL_E.8_1.A_2,HETSL_E.8_1.A_3,HETSL_E.8_1.B_1,HETSL_E.8_1.B_2,HETSL_E.8_1.B_3,HETSL_E.8_1.B_4,HETSL_E.8_1.B_5,HETSL_E.8_1.B_6,HETSL_E.8_1.B_7,HETSL_E.8_1.B_8,HETSL_E.8_1.B_9,HETSL_E.8_1.B_10,HETSL_E.8_1.B_11,HETSL_E.8_1.B_12,HETSL_E.8_1.B_13,HETSL_E.8_1.B_14,HETSL_E.8_1.B_15,HETSL_E.8_1.B_16,HETSL_E.8_1.B_17,HETSL_E.8_1.B_18,HETSL_E.8_1.B_19,HETSL_E.8_1.B_20,HETSL_E.8_1.B_21,HETSL_E.8_1.B_22,HETSL_E.8_1.B_23,HETSL_E.8_1.B_24,HETSL_E.8_1.B_25,HETSL_E.8_1.B_26,HETSL_E.8_1.B_27,HETSL_E.8_1.B_28,HETSL_E.8_1.C_1,HETSL_E.8_1.C_2,HETSL_E.8_1.D.1_1,HETSL_E.8_1.D.1_2,HETSL_E.8_1.D.1_3,HETSL_E.8_1.D.1_4,HETSL_E.8_1.D.1_5,HETSL_E.8_1.D.1_6,HETSL_E.8_1.D.1_7,HETSL_E.8_1.D.1_8,HETSL_E.8_1.D.1_9,HETSL_E.8_1.D.1_10,HETSL_E.8_1.D.1_11,HETSL_E.8_1.D.1_12,HETSL_E.8_1.D.2_1,HETSL_E.8_1.D.2_2,HETSL_E.8_1.D.2_3,HETSL_E.8_1.D.2_4,HETSL_E.8_1.D.2_5,HETSL_E.8_1.D.2_6,HETSL_E.8_1.D.2_7,HETSL_E.8_1.D.2_8,HETSL_E.8_1.D.2_9,HETSL_E.8_1.D.2_10,HETSL_E.8_1.D.2_11,HETSL_E.8_1.D.2_12,HETSL_E.8_1.D.2_13,HETSL_E.8_1.D.2_14,HETSL_E.8_1.D.2_15,HETSL_E.8_1.D.2_16,HETSL_E.8_1.D.2_17,HETSL_E.8_1.D.2_18,HETSL_E.8_1.D.2_19,HETSL_E.8_1.D.2_20,HETSL_E.8_1.D.2_21,HETSL_E.8_1.D.2_22,HETSL_E.8_1.D.2_23,HETSL_E.8_1.D.2_24,HETSL_E.8_1.D.2_25,HETSL_E.8_1.D.2_26,HETSL_E.8_1.D.2_27,HETSL_E.8_1.D.2_28,HETSL_E.8_1.D.2_29,HETSL_E.8_1.D.2_30,HETSL_E.8_1.D.2_31,HETSL_E.8_1.D.2_32,HETSL_E.8_1.D.2_33,HETSL_E.8_1.D.2_34,HETSL_E.8_1.D.2_35,HETSL_E.8_1.D.2_36,HETSL_E.8_1.D.3_1,HETSL_E.8_1.D.3_2,HETSL_E.8_1.D.3_3,HETSL_E.8_1.D.3_4,HETSL_E.8_1.D.3_5,HETSL_E.8_1.D.3_6,HETSL_E.8_1.D.3_7,HETSL_E.8_1.D.3_8,HETSL_E.8_1.D.3_9,HETSL_E.8_1.D.4_1,HETSL_E.8_1.D.4_2,HETSL_E.8_1.D.4_3,HETSL_E.8_1.D.4_4,HETSL_E.8_1.D.4_5,HETSL_E.8_1.D.4_6,HETSL_E.8_1.D.4_7,HETSL_E.8_1.D.4_8,HETSL_E.8_1.D.5_1,HETSL_E.8_1.D.5_2,HETSL_E.8_1.D.5_3,HETSL_E.8_1.D.5_4,HETSL_E.8_1.D.5_5,HETSL_E.8_1.D.5_6,HETSL_E.8_1.D.5_7,HETSL_E.8_1.D.5_8,HETSL_E.8_1.D.5_9,HETSL_E.8_1.D.5_10,HETSL_E.8_1.D.5_11,HETSL_E.8_1.D.5_12,HETSL_E.8_1.D.5_13,HETSL_E.8_1.D.5_14,HETSL_E.8_1.D.5_15,HETSL_E.8_1.D.5_16,HETSL_E.8_1.D.5_17,HETSL_E.8_1.D.5_18,HETSL_E.8_1.D.5_19,HETSL_E.8_1.D.5_20,HETSL_E.8_1.D.5_21,HETSL_E.8_1.D.5_22,HETSL_E.8_1.D.5_23,HETSL_E.8_1.D.5_24,HETSL_E.8_1.D.5_25,HETSL_E.8_1.D.5_26,HETSL_E.8_1.D.5_27,HETSL_E.8_1.D.5_28,HETSL_E.8_1.D.5_29,HETSL_E.8_1.D.5_30,HETSL_E.8_1.D.6_1,HETSL_E.8_1.D.6_2,HETSL_E.8_1.D.6_3,HETSL_E.8_1.D.6_4,HETSL_E.8_1.D.6_5,HETSL_E.8_1.D.6_6,HETSL_E.8_1.D.6_7,HETSL_E.8_1.D.6_8,HETSL_E.8_1.D.6_9,HETSL_E.8_1.D.6_10,HETSL_E.8_1.D.6_11,HETSL_E.8_1.D.6_12,HETSL_E.8_1.D.6_13,HETSL_E.8_1.D.6_14,HETSL_E.8_1.D.6_15,HETSL_E.8_1.D.6_16,HETSL_E.8_1.D.6_17,HETSL_E.8_1.D.6_18,HETSL_E.8_1.D.6_19,HETSL_E.8_1.D.7_1,HETSL_E.8_1.D.7_2,HETSL_E.8_1.D.7_3,HETSL_E.8_1.D.7_4,HETSL_E.8_1.D.7_5,HETSL_E.8_1.D.7_6,HETSL_E.8_1.D.7_7,HETSL_E.8_1.D.7_8,HETSL_E.8_1.D.7_9,HETSL_E.8_1.D.7_10,HETSL_E.8_1.D.7_11,HETSL_E.8_1.D.7_12,HETSL_E.8_1.D.7_13,HETSL_E.8_1.D.7_14,HETSL_E.8_1.D.7_15,HETSL_E.8_1.D.7_16,HETSL_E.8_1.D.7_17,HETSL_E.8_1.D.7_18,HETSL_E.8_1.D.7_19,HETSL_E.8_1.D.7_20,HETSL_E.8_1.D.8_1,HETSL_E.8_1.D.8_2,HETSL_E.8_1.D.8_3,HETSL_E.8_1.D.8_4,HETSL_E.8_1.D.8_5,HETSL_E.8_1.D.8_6,HETSL_E.8_1.D.8_7,HETSL_E.8_1.D.8_8,HETSL_E.8_1.D.8_9,HETSL_E.8_1.D.8_10,HETSL_E.8_1.D.8_11,HETSL_E.8_1.D.8_12,HETSL_E.8_1.D.8_13,HETSL_E.8_1.D.8_14,HETSL_E.8_1.D.8_15,HETSL_E.8_1.D.8_16,HETSL_E.8_1.D.8_17,HETSL_E.8_1.D.8_18,HETSL_E.8_1.D.8_19,HETSL_E.8_1.D.8_20,HETSL_E.8_1.D.8_21,HETSL_E.8_1.D.8_22,HETSL_E.8_1.D.8_23,HETSL_E.8_1.D.8_24,HETSL_E.8_1.D.9_1,HETSL_E.8_1.D.9_2,HETSL_E.8_1.D.9_3,HETSL_E.8_1.D.9_4,HETSL_E.8_1.D.9_5,HETSL_E.8_1.D.9_6,HETSL_E.8_1.D.9_7,HETSL_E.8_1.D.9_8,HETSL_E.8_1.D.9_9,HETSL_E.8_1.D.9_10,HETSL_E.8_1.D.9_11,HETSL_E.8_1.D.9_12,HETSL_E.8_1.D.9_13,HETSL_E.8_1.D.9_14,HETSL_E.8_1.D.9_15,HETSL_E.8_1.D.9_16,HETSL_E.8_1.D.9_17,HETSL_E.8_1.D.9_18,HETSL_E.8_1.D.9_19,HETSL_E.8_1.D.9_20,HETSL_E.8_1.D.9_21,HETSL_E.8_1.D.9_22,HETSL_E.8_1.D.9_23,HETSL_E.8_1.D.9_24,HETSL_E.8_1.D.9_25,HETSL_E.8_1.D.9_26,HETSL_E.8_1.D.9_27,HETSL_E.8_1.D.9_28,HETSL_E.8_1.D.9_29,HETSL_E.8_1.D.9_30,HETSL_E.8_1.D.9_31,HETSL_E.8_1.D.9_32,HETSL_E.8_1.D.9_33,HETSL_E.8_1.D.9_34,HETSL_E.8_1.D.9_35,HETSL_E.8_1.D.9_36,HETSL_E.8_1.D.10_1,HETSL_E.8_1.D.10_2,HETSL_E.8_1.D.10_3,HETSL_E.8_1.D.10_4,HETSL_E.8_1.D.10_5,HETSL_E.8_1.D.10_6,HETSL_E.8_1.D.10_7,HETSL_E.8_1.D.10_8,HETSL_E.8_1.D.10_9,HETSL_E.8_1.D.10_10,HETSL_E.8_1.D.10_11,HETSL_E.8_1.D.10_12,HETSL_E.8_1.D.10_13,HETSL_E.8_1.D.10_14,HETSL_E.8_1.D.10_15,HETSL_E.8_1.D.10_16,HETSL_E.8_1.D.10_17,HETSL_E.8_1.D.10_18,HETSL_E.8_1.D.10_19,HETSL_E.8_1.D.10_20,HETSL_E.8_1.D.10_21,HETSL_E.8_1.D.10_22,HETSL_E.8_1.D.10_23,HETSL_E.8_1.D.10_24,HETSL_E.8_1.D.10_25,HETSL_E.8_1.D.10_26,HETSL_E.8_1.D.10_27,HETSL_E.8_1.D.11_1,HETSL_E.8_1.D.11_2,HETSL_E.8_1.D.11_3,HETSL_E.8_1.D.11_4,HETSL_E.8_1.D.11_5,HETSL_E.8_1.D.11_6,HETSL_E.8_1.D.11_7,HETSL_E.8_1.D.11_8,HETSL_E.8_1.D.11_9,HETSL_E.8_1.D.11_10,HETSL_E.8_1.D.11_11,HETSL_E.8_1.D.11_12,HETSL_E.8_1.D.11_13,HETSL_E.8_1.D.11_14,HETSL_E.8_1.D.11_15,HETSL_E.8_1.D.11_16,HETSL_E.8_1.D.11_17,HETSL_E.8_1.D.11_18,HETSL_E.8_1.D.11_19,HETSL_E.8_1.D.11_20,HETSL_E.8_1.D.12_1,HETSL_E.8_1.D.12_2,HETSL_E.8_1.D.12_3,HETSL_E.8_1.D.12_4,HETSL_E.8_1.D.12_5,HETSL_E.8_1.D.12_6,HETSL_E.8_1.D.12_7,HETSL_E.8_1.D.12_8,HETSL_E.8_1.D.12_9,HETSL_E.8_1.D.12_10,HETSL_E.8_1.D.12_11,HETSL_E.8_1.D.12_12,HETSL_E.8_1.D.12_13,HETSL_E.8_1.D.12_14,HETSL_E.8_1.D.12_15,HETSL_E.8_1.D.12_16,HETSL_E.8_1.D.12_17,HETSL_E.8_1.D.12_18,HETSL_E.8_1.D.12_19,HETSL_E.8_1.D.13_1,HETSL_E.8_1.D.13_2,HETSL_E.8_1.D.13_3,HETSL_E.8_1.D.13_4,HETSL_E.8_1.D.13_5,HETSL_E.8_1.D.13_6,HETSL_E.8_1.D.13_7,HETSL_E.8_1.D.13_8,HETSL_E.8_1.D.13_9,HETSL_E.8_1.D.13_10,HETSL_E.8_1.D.13_11,HETSL_E.8_1.D.13_12,HETSL_E.8_1.D.13_13,HETSL_E.8_1.D.13_14,HETSL_E.8_1.D.13_15,HETSL_E.8_1.D.13_16,HETSL_E.8_1.D.13_17,HETSL_E.8_1.D.13_18,HETSL_E.8_1.D.13_19,HETSL_E.8_1.D.13_20,HETSL_E.8_1.D.13_21,HETSL_E.8_1.D.13_22,HETSL_E.8_1.D.13_23,HETSL_E.8_1.D.13_24,HETSL_E.8_1.D.13_25,HETSL_E.8_1.D.13_26,HETSL_E.8_1.D.13_27,HETSL_E.8_1.D.13_28,HETSL_E.8_1.D.13_29,HETSL_E.8_1.D.13_30,HETSL_E.8_1.D.13_31,HETSL_E.8_1.D.13_32,HETSL_E.8_1.D.13_33,HETSL_E.8_1.D.13_34,HETSL_E.8_1.D.13_35,HETSL_E.8_1.D.13_36,HETSL_E.8_1.D.13_37,HETSL_E.8_1.D.13_38,HETSL_E.8_1.D.13_39,HETSL_E.8_1.D.13_40,HETSL_E.8_1.D.13_41,HETSL_E.8_1.D.13_42,HETSL_E.8_1.D.13_43,HETSL_E.8_1.D.13_44,HETSL_E.8_1.D.13_45,HETSL_E.8_1.D.13_46,HETSL_E.8_1.D.13_47,HETSL_E.8_1.D.13_48,HETSL_E.8_1.D.13_49,HETSL_E.8_1.D.13_50,HETSL_E.8_1.D.13_51,HETSL_E.8_1.D.13_52,HETSL_E.8_1.D.13_53,HETSL_E.8_1.D.13_54,HETSL_E.8_1.D.13_55,HETSL_E.8_1.D.14_1,HETSL_E.8_1.D.14_2,HETSL_E.8_1.D.14_3,HETSL_E.8_1.D.14_4,HETSL_E.8_1.D.14_5,HETSL_E.8_1.D.14_6,HETSL_E.8_1.D.14_7,HETSL_E.8_1.D.14_8,HETSL_E.8_1.D.15_1,HETSL_E.8_1.D.15_2,HETSL_E.8_1.D.15_3,HETSL_E.8_1.D.15_4,HETSL_E.8_1.D.15_5,HETSL_E.8_1.D.15_6,HETSL_E.8_1.D.15_7,HETSL_E.8_1.D.15_8,HETSL_E.8_1.D.15_9,HETSL_E.8_1.D.15_10,HETSL_E.8_1.D.15_11,HETSL_E.8_1.D.15_12,HETSL_E.8_1.D.15_13,HETSL_E.8_1.D.15_14,HETSL_E.8_1.D.15_15,HETSL_E.8_1.D.15_16,HETSL_E.8_1.D.15_17,HETSL_E.8_1.D.15_18,HETSL_E.8_1.D.15_19,HETSL_E.8_1.D.15_20,HETSL_E.8_1.D.15_21,HETSL_E.8_1.D.15_22,HETSL_E.8_1.D.15_23,HETSL_E.8_1.D.15_24,HETSL_E.8_1.D.15_25,HETSL_E.8_1.D.15_26,HETSL_E.8_1.D.15_27,HETSL_E.8_1.D.15_28,HETSL_E.8_1.D.15_29,HETSL_E.8_1.D.15_30,HETSL_E.8_1.D.15_31,HETSL_E.8_1.D.15_32,HETSL_E.8_1.D.15_33,HETSL_E.8_1.D.15_34,HETSL_E.8_1.D.15_35,HETSL_E.8_1.D.15_36,HETSL_E.8_1.D.15_37,HETSL_E.8_1.D.16_1,HETSL_E.8_1.D.16_2,HETSL_E.8_1.D.16_3,HETSL_E.8_1.D.16_4,HETSL_E.8_1.D.16_5,HETSL_E.8_1.D.16_6,HETSL_E.8_1.D.16_7,HETSL_E.8_1.D.16_8,HETSL_E.8_1.D.16_9,HETSL_E.8_1.D.16_10,HETSL_E.8_1.D.16_11,HETSL_E.8_1.D.17_1,HETSL_E.8_1.D.17_2,HETSL_E.8_1.D.17_3,HETSL_E.8_1.D.17_4,HETSL_E.8_1.D.17_5,HETSL_E.8_1.D.17_6,HETSL_E.8_1.D.18_1,HETSL_E.8_1.D.18_2,HETSL_E.8_1.D.18_3,HETSL_E.8_1.D.18_4,HETSL_E.8_1.D.18_5,HETSL_E.8_1.D.18_6,HETSL_E.8_1.D.18_7,HETSL_E.8_1.D.18_8,HETSL_E.8_1.D.18_9,HETSL_E.8_1.D.18_10,HETSL_E.8_1.D.18_11,HETSL_E.8_1.D.19_1,HETSL_E.8_1.D.19_2,HETSL_E.8_1.D.19_3,HETSL_E.8_1.D.19_4,HETSL_E.8_1.D.19_5,HETSL_E.8_1.D.19_6,HETSL_E.8_1.D.19_7,HETSL_E.8_1.D.19_8,HETSL_E.8_2.A_1,HETSL_E.8_2.A_2,HETSL_E.8_2.A_3,HETSL_E.8_2.A_4,HETSL_E.8_2.A_5,HETSL_E.8_2.A_6,HETSL_E.8_2.A_7,HETSL_E.8_2.A_8,HETSL_E.8_2.A_9,HETSL_E.8_2.A_10,HETSL_E.8_2.A_11,HETSL_E.8_2.A_12,HETSL_E.8_2.B_1,HETSL_E.8_2.B_2,HETSL_E.8_2.B_3,HETSL_E.8_2.B_4,HETSL_E.8_2.B_5,HETSL_E.8_2.B_6,HETSL_E.8_2.C_1,HETSL_E.8_2.C_2,HETSL_E.8_2.C_3,HETSL_E.8_2.C_4,HETSL_E.8_2.C_5,HETSL_E.8_2.C_6,HETSL_E.8_2.C_7,HETSL_E.8_2.C_8,HETSL_E.8_2.C_9,HETSL_E.8_2.C_10,HETSL_E.8_2.C_11,HETSL_E.8_2.C_12,HETSL_E.8_2.C_13,HETSL_E.8_2.C_14,HETSL_E.8_2.C_15,HETSL_E.8_2.C_16,HETSL_E.8_2.C_17,HETSL_E.8_2.D_1,HETSL_E.8_2.D_2,HETSL_E.8_2.D_3,HETSL_E.8_2.D_4,HETSL_E.8_2.D_5,HETSL_E.8_2.D_6,HETSL_E.8_2.D_7,HETSL_E.8_2.D_8,HETSL_E.8_2.D_9,HETSL_E.8_2.D_10,HETSL_E.8_2.D_11,HETSL_E.8_2.D_12,HETSL_E.8_2.D_13,HETSL_E.8_2.E_1,HETSL_E.8_2.E_2,HETSL_E.8_2.E_3,HETSL_E.8_2.E_4,HETSL_E.8_2.E_5,HETSL_E.8_2.E_6,HETSL_E.8_2.E_7,HETSL_E.8_2.E_8,HETSL_E.8_2.E_9,HETSL_E.8_2.E_10,HETSL_E.8_2.E_11,HETSL_E.8_2.E_12,HETSL_E.8_2.E_13,HETSL_E.8_2.E_14,HETSL_E.8_2.E_15
3555,2023-11-20T04:18:47Z,4,1,3,1,36,1,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,,0,200,8,NA,4,90,1,NA,34,2,7,68,9,3,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,4,2,1,3,1006,French,1,9,1,1,1,0,0,0,0,0,0,0,1,1,8,0,1,0,0,0,0,77,11,18.5528757,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,greek,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3198,2023-11-08T07:35:46Z,4,1,4,1,34,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,10,7,NA,4,100,1,NA,36,1,7,17,8,3,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,4,2,1,3,1006,French,1,14,1,1,1,0,0,0,0,0,0,0,1,1,10,1,0,0,0,0,0,86,10.5,14.19686317,0,,0,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,1,1,NA,NA,1,NA,1,NA,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,0,0,2,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2437,2023-08-28T04:21:49Z,1,1,4,1,36,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,172,8,NA,5,86,1,NA,38,1,2,66,8,3,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,5,2,1,3,8032,German,2,15,1,1,1,0,0,0,0,0,0,0,1,1,8,1,0,1,0,0,0,85,11.5,15.91695502,0,,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,2,1,NA,NA,1,1,NA,1,2,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,NA,NA,NA,2,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
