field,column,group,type
study_id,study_id,child,study_id
,form,,
,study,,
,binder,,
sex,sex/gender,child,sex
date_of_test,date filled,admin,date_of_test
,age_days,,
data_age,age_mos,admin,data_age
,completedby,,
item_1,respname,item,word
item_2,respno,item,word
item_3,reactmd,item,word
item_4,arehngry,item,word
item_5,aretired,item,word
item_6,becarefl,item,word
item_7,bequiet,item,word
item_8,claphand,item,word
item_9,cgdiaper,item,word
item_10,comehere,item,word
item_11,mdhome,item,word
item_12,wantmore,item,word
item_13,dontdo,item,word
item_14,dontouch,item,word
item_15,getup,item,word
item_16,givemom,item,word
item_17,givehug,item,word
item_18,givekiss,item,word
item_19,goget,item,word
item_20,goodgb,item,word
item_21,holdstil,item,word
item_22,gobyebye,item,word
item_23,lookhere,item,word
item_24,openmth,item,word
item_25,sitdown,item,word
item_26,spitout,item,word
item_27,stopit,item,word
item_28,gonight,item,word
item_29,throwbll,item,word
item_30,litpiggy,item,word
item_31,wantride,item,word
item_32,imitate,item,word
item_33,label,item,word
item_34,baabaa,item,word
item_35,choochoo,item,word
item_36,cockddld,item,word
item_37,grr,item,word
item_38,meow,item,word
item_39,moo,item,word
item_40,ouch,item,word
item_41,quackqck,item,word
item_42,uhoh,item,word
item_43,vroom,item,word
item_44,woofwoof,item,word
item_45,yumyum,item,word
item_46,animal,item,word
item_47,bear,item,word
item_48,bee,item,word
item_49,bird,item,word
item_50,bug,item,word
item_51,bunny,item,word
item_52,buttrfly,item,word
item_53,cat,item,word
item_54,chicken1,item,word
item_55,cow,item,word
item_56,deer,item,word
item_57,dog,item,word
item_58,donkey,item,word
item_59,duck,item,word
item_60,elephant,item,word
item_61,fish1,item,word
item_62,frog,item,word
item_63,giraffe,item,word
item_64,goose,item,word
item_65,horse,item,word
item_66,kitty,item,word
item_67,lamb,item,word
item_68,lion,item,word
item_69,monkey,item,word
item_70,mouse,item,word
item_71,owl,item,word
item_72,penguin,item,word
item_73,pig,item,word
item_74,pony,item,word
item_75,puppy,item,word
item_76,sheep,item,word
item_77,squirrel,item,word
item_78,teddyber,item,word
item_79,tiger,item,word
item_80,turkey,item,word
item_81,turtle,item,word
item_82,airplane,item,word
item_83,bicycle,item,word
item_84,bus,item,word
item_85,car,item,word
item_86,firetrck,item,word
item_87,motrcycl,item,word
item_88,stroller,item,word
item_89,train,item,word
