Response ID,Child's gender,Mother's highest educational qualification,Father's highest educational qualification,Overall language exposure - Italian,Overall language exposure - English,Overall language exposure - Other,Overall language exposure - Other - Text,exp_ita,exp_eng,exp_oth,Home language exposure - Italian,Home language exposure - English,Home language exposure - Other(s),Home language exposure - Other(s) - Text,Mother native - Selected Choice,Mother native - Other(s) - Text,Mother's proficiency - Italian,Mother's proficiency - English,Mother's proficiency - Other,Mother's proficiency - Other - Text,Mother's child language,Father native - Selected Choice,Father native - Other(s) - Text,Father's proficiency - Italian,Father's proficiency - English,Father's proficiency - Other,Father's proficiency - Other - Text,Father's child language,Birth order - Selected Choice,Birth order - Other - Text,birth_order,Nursery start age - Age in months,Nursery language,Immersion - months,Sounds - Ahia,Sounds - Bau Bau (cane),Sounds - Bee (pecora),Sounds - Brum Brum (auto),Sounds - Chicchirichì (gallo),Sounds - Ciuf ciuf (treno),Sounds - Gnam,Sounds - Miao (gatto),Sounds - Muh (mucca),Sounds - Oh oh,Sounds - Qua Qua (papera),Sounds - Roarr (ringhio),Animals - Agnello,Animals - Animale,Animals - Ape,Animals - Asino,Animals - Cane,Animals - Cavallo,Animals - Cervo,Animals - Coniglio,Animals - Cucciolo,Animals - Elefante,Animals - Farfalla,Animals - Gallina,Animals - Gattino / Micino,Animals - Gatto,Animals - Giraffa,Animals - Gufo,Animals - Leone,Animals - Maiale,Animals - Mucca,Animals - Oca,Animals - Orso,Animals - Papera,Animals - Pecora,Animals - Pesce / Pesciolino,Animals - Pinguino,Animals - Pony,Animals - Ragno,Animals - Rana,Animals - Scimmia,Animals - Scoiattolo,Animals - Tacchino,Animals - Tartaruga,Animals - Tigre,Animals - Topo,Animals - Uccellino,Vehicles - Aereo,Vehicles - Autobus,Vehicles - Automobile / Auto / Macchina,Vehicles - Autopompa,Vehicles - Barca,Vehicles - Bicicletta / Bici,Vehicles - Camion,Vehicles - Motocicletta / Moto,Vehicles - Passeggino,Vehicles - Treno,Toys - Bambola,Toys - Bollicina,Toys - Cubi,Toys - Giocattolo,Toys - Libro,Toys - Orsacchiotto,Toys - Palla,Toys - Palloncino,Toys - Penna,Food and Drink - Acqua,Food and Drink - Arancia,Food and Drink - Banana,Food and Drink - Bibita / Bevanda,Food and Drink - Biscotti,Food and Drink - Burro,Food and Drink - Caffé,Food and Drink - Carne,Food and Drink - Carota,Food and Drink - Cereali,Food and Drink - Dolci,Food and Drink - Formaggio,Food and Drink - Gelato,Food and Drink - Latte,Food and Drink - Marmellata,Food and Drink - Mela,Food and Drink - Pane,Food and Drink - Pappa / Cibo,Food and Drink - Pasta,Food and Drink - Patatine,Food and Drink - Pesce,Food and Drink - Piselli,Food and Drink - Pizza,Food and Drink - Pollo,Food and Drink - Succo,Food and Drink - Té,Food and Drink - Toast,Food and Drink - Torta,Food and Drink - Uovo,Body Parts - Bocca,Body Parts - Braccio,Body Parts - Capelli,Body Parts - Dente,Body Parts - Dito,Body Parts - Dito del piede,Body Parts - Faccia,Body Parts - Gamba,Body Parts - Ginocchio,Body Parts - Guancia,Body Parts - Lingua,Body Parts - Mano,Body Parts - Naso,Body Parts - Occhio,Body Parts - Ombelico,Body Parts - Orecchio,Body Parts - Pancia,Body Parts - Piede,Body Parts - Testa,Body Parts - Unghia,Clothes - Bavaglino,Clothes - Bottone,Clothes - Calze / Calzini,Clothes - Camicia,Clothes - Cappello,Clothes - Cappotto,Clothes - Cerniera,Clothes - Collana,Clothes - Giacca,Clothes - Jeans,Clothes - Maglione,Clothes - Occhiali,Clothes - Pannolino,Clothes - Pantaloncini,Clothes - Pantaloni,Clothes - Pigiama,Clothes - Scarpa,Clothes - Stivali,Clothes - Vestito,Furniture and Rooms - Bagno,Furniture and Rooms - Box,Furniture and Rooms - Camera,Furniture and Rooms - Cassetto,Furniture and Rooms - Cucina,Furniture and Rooms - Cucina / Fornelli / Forno,Furniture and Rooms - Culla,Furniture and Rooms - Divano,Furniture and Rooms - Finestra,Furniture and Rooms - Frigorifero / Frigo,Furniture and Rooms - Garage,Furniture and Rooms - Lavandino,Furniture and Rooms - Letto,Furniture and Rooms - Porta,Furniture and Rooms - Salotto,Furniture and Rooms - Scale,Furniture and Rooms - Sedia,Furniture and Rooms - Sedia a dondolo,Furniture and Rooms - Seggiolone,Furniture and Rooms - Tavolo,Furniture and Rooms - Televisione / TV,Furniture and Rooms - Vasca da bagno,Furniture and Rooms - Vasino,Outside - Acqua,Outside - Albero,Outside - All'aperto / Fuori,Outside - Altalena,Outside - Casa,Outside - Chiesa,Outside - Cielo,Outside - Festa,Outside - Fiore,Outside - Giardino,Outside - Lavoro,Outside - Luna,Outside - Muro,Outside - Negozio,Outside - Neve,Outside - Paletta,Outside - Parco,Outside - Pioggia,Outside - Piscina,Outside - Sasso,Outside - Scivolo,Outside - Scuola,Outside - Secchiello,Outside - Sole,Outside - Spiaggia,Outside - Stella,Outside - Zoo,Household items - Asciugamano,Household items - Aspirapolvere,Household items - Bicchiere,Household items - Bottiglia,Household items - Caraffa,Household items - Carta,Household items - Cestino,Household items - Chiave,Household items - Ciuccio,Household items - Coperta,Household items - Cucchiaio,Household items - Cuscino,Household items - Dentifricio,Household items - Fazzoletto,Household items - Forbici,Household items - Forchetta,Household items - Fotografia / Foto,Household items - Lampada,Household items - Luce,Household items - Martello,Household items - Medicina,Household items - Moneta,Household items - Orologio,Household items - Pennello,Household items - Pentola,Household items - Pettine,Household items - Pianta,Household items - Piatto,Household items - Portafoglio,Household items - Radio,Household items - Sapone,Household items - Scatola,Household items - Scodella,Household items - Scopa,Household items - Soldi,Household items - Spazzatura,Household items - Spazzolino da denti,Household items - Tazza,Household items - Telefono,People - Amico/a,People - Babysitter / Tata,People - Bambino/a,People - Bimbo/a,People - Dottore,People - Fratello,People - Gente,People - Maestro/a,People - Mamma,People - Nonna,People - Nonno,People - Papà,People - Persona,People - Poliziotto,People - Ragazza,People - Ragazzo,People - Signora,People - Signore,People - Sorella,People - Zia,People - Zio,Games and Routines - Aspettare,Games and Routines - Bum (cade),Games and Routines - Buonanotte,Games and Routines - Buongiorno,Games and Routines - Cena,Games and Routines - Ciao,Games and Routines - Colazione,Games and Routines - Cucù/Bubù-settete,Games and Routines - Fare il bagno,Games and Routines - Grazie,Games and Routines - Merenda,Games and Routines - No,Games and Routines - Non fare,Games and Routines - Pisolino,Games and Routines - Pranzo,Games and Routines - Prego / Per favore,Games and Routines - Sì,Games and Routines - Voler bene,Games and Routines - Volere,Games and Routines - Zitto / Shhh,Action Words - Abbracciare,Action Words - Accendere,Action Words - Acchiappare,Action Words - Aiutare,Action Words - Amare,Action Words - Andare,Action Words - Annusare,Action Words - Aprire,Action Words - Avere,Action Words - Baciare,Action Words - Ballare,Action Words - Bere,Action Words - Buttare,Action Words - Cadere,Action Words - Camminare,Action Words - Cantare,Action Words - Cercare,Action Words - Chiamare,Action Words - Chiudere,Action Words - Coccolare,Action Words - Colpire,Action Words - Conoscere / Sapere,Action Words - Correre,Action Words - Dare,Action Words - Dare da mangiare,Action Words - Dare un calcio,Action Words - Dire,Action Words - Disegnare,Action Words - Dondolare,Action Words - Dormire,Action Words - Fare,Action Words - Fermare,Action Words - Finire,Action Words - Giocare,Action Words - Grattare / Graffiare,Action Words - Guardare,Action Words - Guidare,Action Words - Inseguire,Action Words - Lasciare / Fare cadere,Action Words - Lavare,Action Words - Leggere,Action Words - Mangiare,Action Words - Mettere,Action Words - Mordere,Action Words - Mostrare,Action Words - Nascondere/si,Action Words - Nuotare,Action Words - Piacere,Action Words - Piangere,Action Words - Portare,Action Words - Prendere,Action Words - Pulire,Action Words - Raccontare,Action Words - Rompere,Action Words - Saltare,Action Words - Sbrigarsi,Action Words - Schizzare / Spruzzare,Action Words - Scrivere,Action Words - Sedersi,Action Words - Sentire,Action Words - Soffiare,Action Words - Solleticare,Action Words - Sorridere,Action Words - Spingere,Action Words - Tagliare,Action Words - Tirare,Action Words - Trovare,Action Words - Urtare / Sbattere (contro),Action Words - Vedere,Action Words - Volare,Descriptive Words - Addormentato,Descriptive Words - Affamato,Descriptive Words - Asciutto,Descriptive Words - Assetato,Descriptive Words - Assonnato,Descriptive Words - Bagnato,Descriptive Words - Bello,Descriptive Words - Bene,Descriptive Words - Blu,Descriptive Words - Buio,Descriptive Words - Buono,Descriptive Words - Caldo,Descriptive Words - Carino,Descriptive Words - Cattivo,Descriptive Words - Disubbidiente,Descriptive Words - Duro,Descriptive Words - Felice,Descriptive Words - Ferito,Descriptive Words - Freddo,Descriptive Words - Gentile,Descriptive Words - Giallo,Descriptive Words - Grande / Grosso,Descriptive Words - Malato,Descriptive Words - Morbido,Descriptive Words - Piccolo,Descriptive Words - Pieno,Descriptive Words - Prudente,Descriptive Words - Pulito,Descriptive Words - Rosso,Descriptive Words - Rotto,Descriptive Words - Spaventato,Descriptive Words - Sporco,Descriptive Words - Stanco,Descriptive Words - Triste,Descriptive Words - Tutto finito,Descriptive Words - Vecchio,Descriptive Words - Veloce / Rapido,Descriptive Words - Verde,Descriptive Words - Vuoto,Question words - Che / Che cosa?,Question words - Chi?,Question words - Come?,Question words - Dove?,Question words - Perchè?,Question words - Quando?,Time - Adesso / Ora,Time - Domani,Time - Giorno,Time - Mattina,Time - Notte,Time - Oggi,Time - Stasera / Stanotte,Time - (più) Tardi / Dopo,Pronouns and Possessives - Esso/a / Lui / Lei,Pronouns and Possessives - Io,Pronouns and Possessives - Loro,Pronouns and Possessives - Me,Pronouns and Possessives - Me/ Mi,Pronouns and Possessives - Mio/a,Pronouns and Possessives - Quello/a,Pronouns and Possessives - Questo/a,Pronouns and Possessives - Suo/a,Pronouns and Possessives - Tu,Pronouns and Possessives - Tuo/a,Prepositions and Location Words - A,Prepositions and Location Words - Da,Prepositions and Location Words - Dentro,Prepositions and Location Words - Dietro,Prepositions and Location Words - Giù,Prepositions and Location Words - In,Prepositions and Location Words - Lì / Là,Prepositions and Location Words - Lontano,Prepositions and Location Words - Sopra,Prepositions and Location Words - Sotto,Prepositions and Location Words - Su,Quantifiers - Altro,Quantifiers - Ancora,Quantifiers - Nessuno,Quantifiers - Non,Quantifiers - Più / Di più,Quantifiers - Qualche,Quantifiers - Stesso,Quantifiers - Tutto,Quantifiers - Un altro,ParticipantID,shortPID,age_days,age_months,Recorded.Year,country
R_3rV4vXgMci7IWVR,Female,University degree or equivalent,Left school at 16 with GCSE or equivalent,80,20,0,NA,Italian;80;,English;20;,,100,0,0,NA,Italian,NA,10,6,NA,NA,I always (or almost always) speak Italian to my child,Italian,NA,10,7,NA,NA,I always (or almost always) speak Italian to my child,Third,NA,3,NA,NA,1,C,C,No,C,C,C,C,C,C,C,C,C,No,C,No,No,C,C,No,No,No,No,C,C,C,C,C,No,C,C,C,No,No,C,C,C,C,No,C,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,C,No,No,C,No,C,No,C,No,C,No,No,No,No,C,No,C,No,C,C,C,C,No,No,No,C,No,No,No,No,No,No,C,No,No,No,No,No,No,No,No,No,No,C,C,No,No,C,No,C,C,No,No,No,No,No,No,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,C,C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,C,C,C,C,No,No,No,No,No,No,No,C,No,C,No,C,C,C,C,C,C,C,C,C,No,C,No,C,No,No,No,C,C,C,No,No,No,No,C,No,No,No,C,C,C,No,No,C,No,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,No,No,No,No,No,No,C,No,No,C,No,No,No,No,C,No,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,C,No,No,C,C,C,No,C,No,C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,C,No,No,No,No,BL01UK01IT001,UKIT001,288,9.6,2020,gb
R_2f7MtuiYuRPfcwz,Male,University degree or equivalent,University degree or equivalent,40,60,0,NA,Italian;40;,English;60;,,70,27,3,French,Italian,NA,10,7,2,French,I regularly speak both Italian and English to my child,Italian,NA,10,6,NA,NA,I always (or almost always) speak Italian to my child,First,NA,1,8,Always (or almost always) English,4,C,C/D,C,C/D,C,C,C/D,C/D,C,C,C,C,C,C,No,No,C/D,C,No,No,No,C,No,No,C,C,No,No,C,C,C,C,C,C,C,C,No,No,C,C,C,C,C,C,C,C,C,No,C,C/D,No,No,C,No,No,C,C,No,C,C,C,C,C,C,No,No,C/D,No,No,No,C,No,No,No,No,No,No,C,No,C,No,C,C,C/D,C,C,C,C,C,C,No,No,C,C,C,C,No,C,C,C,No,No,No,No,No,No,C,C,C,No,No,No,C,C,No,No,No,C,No,C,C,No,No,C,No,No,C,C,C,C,C,C,No,No,C,No,C,C,C,C,No,C,C,No,No,C,C,C,No,C,C,No,C,C,No,No,No,C,C,C,C,C,No,No,No,No,No,No,C,No,No,No,No,C,C,C,No,No,C,No,C,No,C,No,C,C,C,C,No,No,No,No,No,C,C,C,C,C,No,C,C,No,C,No,No,No,No,No,C,No,No,C,No,No,C,No,No,No,No,No,C,No,C,No,No,C,C,C,No,No,C,C/D,C/D,C/D,C/D,No,No,No,No,No,No,No,C/D,C/D,C/D,C,No,C/D,C,C/D,C,C/D,C,C,C,C/D,C,C,C/D,No,C,C,C,No,C,C/D,No,C,No,C,No,C,C,C,C,C,No,C,C,C,C,C,C,No,No,No,No,C,C,No,No,No,C,C,C,No,C/D,C,No,C/D,No,No,C,C,C,C,C,C,No,No,C,C,C,C,C,No,No,No,C,No,No,No,C,C,C,No,C,C,No,No,C,No,C,C,No,C,C,C,C,C,C/D,C/D,C,No,C,No,No,C,No,No,C,No,No,No,C,C,No,No,C,No,No,C,C,No,No,C,C,No,C/D,No,No,C,No,No,No,No,No,C,No,No,No,C,No,C,No,No,No,No,C/D,No,C/D,C/D,C,No,C/D,No,C,C,No,No,No,No,No,No,No,C,C,C,C,No,No,No,No,No,No,No,C/D,No,BL01UK01IT002,UKIT002,559,18.63333333,2020,gb
R_301WdjJswOOWhUW,Male,Left school at 18 with A-Levels or equivalent,Left school at 18 with A-Levels or equivalent,40,60,0,NA,Italian;40;,English;60;,,40,60,0,NA,Italian,NA,10,9,NA,NA,I always (or almost always) speak Italian to my child,English,NA,6,10,NA,NA,I always (or almost always) speak English to my child,Second,NA,2,NA,NA,1,C/D,C/D,C/D,C/D,C/D,No,C,C/D,C/D,C,C/D,C/D,No,C,No,C,C/D,C/D,No,C,C/D,C/D,C,No,C,C/D,No,C/D,C/D,C/D,C/D,No,No,No,No,C/D,No,No,C,C/D,C,C/D,No,No,C,C/D,C/D,C/D,C,C/D,No,C/D,C/D,C/D,C/D,C/D,C/D,No,No,No,C,C,No,C/D,C/D,C/D,C/D,No,C/D,No,C/D,No,No,No,C,C/D,No,No,C,C/D,No,C/D,C/D,C/D,C/D,C/D,C,C,C/D,C/D,No,No,C/D,C,No,C,No,C,C,C,C/D,C,C,No,No,C,C/D,C,C,C,C,C,C,C,C,C/D,No,C,C,C/D,C,No,C,C/D,C/D,No,C/D,C/D,No,C,C/D,C/D,No,No,C,No,C,C,C,C,No,C,C,C,No,No,C/D,C/D,No,C,C/D,No,C,C/D,C/D,No,C,C/D,C/D,C/D,No,C/D,C/D,C,No,C,No,No,C/D,No,No,No,No,C/D,C,No,C,C,C/D,No,C/D,No,C,No,C,C,C,C,No,C/D,No,C,No,C,C,No,C,C,No,C,C,No,C,No,No,No,C,No,No,No,No,C,No,No,C,No,No,C,No,No,C,C,C/D,C/D,C/D,C/D,C,C/D,C,C,No,C/D,C/D,C/D,C/D,No,No,No,No,C/D,C/D,C,C/D,C/D,C/D,C,C/D,C,C/D,C/D,C,C/D,C,C/D,C/D,C/D,C,No,C,C/D,C/D,C/D,C,C/D,C,C,No,C,No,C/D,No,C/D,No,C/D,C/D,C/D,C,C,C,C/D,C,C/D,C/D,C/D,No,No,C/D,C,C,C/D,C,C/D,No,C/D,C,No,C/D,C/D,No,C/D,No,No,No,C,C/D,No,C,C,C,C/D,No,C/D,C,C,C,C,No,C,C,No,No,C,No,C,C,No,No,No,C,No,C,No,C/D,C,No,No,No,No,No,C,C/D,No,No,C,C,C,No,C,C,No,C,No,C,No,No,C,No,No,C,No,No,No,No,C,No,C,C/D,No,C/D,No,C,No,No,No,No,No,C/D,C/D,No,C,C,C,C,C/D,No,No,C/D,No,C/D,No,C,No,C/D,C/D,C/D,No,C,C,No,No,C,No,No,No,C,No,No,No,No,No,C,No,No,C,No,No,C,C,R_301WdjJswOOWhUW,R_301WdjJswOOWhUW,913,30.43333333,2020,gb
R_1OE5J6KWXSCe8RM,Female,University degree or equivalent,Left school at 16 with GCSE or equivalent,20,80,0,NA,Italian;20;,English;80;,,40,60,0,NA,Other(s),French,10,10,8,French,I regularly speak both Italian and English to my child,English,NA,NA,10,NA,NA,I always (or almost always) speak English to my child,First,NA,1,NA,NA,NA,C,C,C,C,No,C/D,C/D,C/D,C/D,C/D,C/D,C/D,No,C,No,No,C,C,No,C,No,No,No,No,C,C,No,No,No,C,C,No,C,No,No,C,No,No,No,C,No,C,No,No,No,No,No,No,No,C,No,No,No,No,No,No,C,C,C,No,No,C,No,C,C,C,C,C,C,No,C,No,No,No,No,No,No,No,No,C,No,No,No,C/D,No,No,No,No,No,No,No,No,C/D,No,No,C,No,No,C,No,No,No,No,No,No,C,No,C,C,C,C,No,C,No,No,No,No,C,No,C,No,No,No,C,No,No,C,C,No,No,No,C,No,No,C,No,C,C,C,C,No,C,No,C,No,No,C,C,No,C,C,No,No,C,C,C,No,C,No,No,No,C,No,No,No,C,C,No,C,No,No,No,No,C,No,C,No,C,No,No,C,No,C,No,No,C,C,C,No,No,No,C,C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,C,No,No,No,No,No,C,No,C,No,No,No,No,No,No,No,No,C/D,C/D,C/D,C,No,No,No,No,No,No,No,C,No,C,C,C,C,No,C/D,C,C,C,C,No,C,C,No,No,C,C,No,No,C/D,C,C,No,C,C,C,No,C,C,C,C,C,C,C,C,C,No,C,C,C,No,No,C,C,C,No,C,C,No,C,C,No,C,C,No,C,No,No,No,C,C,C,C,No,No,No,C,C,C,C,C,C,C,No,C,No,C,No,C,No,C,No,C,No,No,No,No,No,C,No,No,No,No,No,No,No,C,No,No,No,C,No,No,No,No,No,No,No,No,No,No,No,No,C,No,No,No,No,No,No,No,C,C,No,C,No,No,No,No,C,C,No,C,No,No,C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,C,No,C,No,No,C,C,No,No,No,No,No,C,No,C,C,No,No,No,No,BL01UK01IT003,UKIT003,595,19.83333333,2020,gb
R_wREELGJHucdmN8t,Male,Left school at 18 with A-Levels or equivalent,University degree or equivalent,10,90,0,NA,Italian;10;,English;90;,,40,60,0,NA,Italian,NA,10,9,5,French,I always (or almost always) speak Italian to my child,English,NA,1,10,NA,NA,I always (or almost always) speak English to my child,First,NA,1,13,Always (or almost always) English,1,C/D,C/D,C/D,C/D,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,No,C,C,C,C,C,No,C,No,C,C,C,No,C,C,C/D,C,C,C,C,C,C,C,C,C,C,C,C,C/D,C,No,C,C,C,C,C/D,C,C/D,No,C,C,C,C,C/D,C,C,C,C,C,C,C,C,C,C,C/D,C,C/D,C,C/D,C,C,No,C,No,C,C,C,C,C,C,C/D,C/D,C/D,C/D,C,C,C/D,C,C/D,C,C/D,C,C,C,C,C,C,C,C,No,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,No,No,No,C,C,C,C,C,C,C,C,C,C,No,C,No,C,C,C,C,No,C,C,C,No,C,C,C,C,C,C,No,C,C,C,C,C,C,C/D,C,C,C,No,C,C,C/D,C,C,C,C,C,C,C,C,C,No,C,C,C,C,C,C,C,No,C,C,C,C,No,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,No,C,C,C,C,C,C,C,No,C,C,C,C,C,C,C,C,C,C,No,C,C,C,No,C,C,C/D,C/D,C/D,C,C,C,No,No,C,C,No,No,No,C,C,C,C,C,C/D,C,C,C,C,C,C/D,C,C,C,C,C/D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,No,C,C,C,C,C,C,C,C,C,C,C,C,C,C,No,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,No,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C/D,C,C,C,C,C,C,No,C,C/D,C,C,C,No,C,No,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,R_wREELGJHucdmN8t,R_wREELGJHucdmN8t,1031,34.36666667,2020,gb
R_xt35l0Hbf7mGyit,Female,University degree or equivalent,University degree or equivalent,40,60,0,NA,Italian;40;,English;60;,,70,30,0,NA,Bilingual Italian and English,NA,10,9,7,German,I always (or almost always) speak Italian to my child,English,NA,7,10,7,German,I regularly speak both Italian and English to my child,First,NA,1,13,Always (or almost always) English,4,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,No,C/D,C/D,C/D,C/D,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,No,C/D,C/D,C,C,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,C,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C/D,C,C/D,C/D,C/D,C/D,No,C,C/D,No,C/D,C/D,C/D,C,No,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,C/D,C/D,C,C/D,C,C/D,C/D,C/D,C,C,C/D,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,No,C/D,C,C/D,C/D,C/D,No,C/D,C/D,C/D,C,C/D,C,C/D,C/D,No,C/D,C/D,C/D,C,C/D,C/D,C,C,C,C,C/D,C/D,C/D,C/D,No,C/D,C,C/D,C,C/D,C,C/D,C/D,No,C/D,C/D,C/D,No,C/D,C/D,No,C/D,C/D,C/D,C/D,No,C/D,C/D,C/D,C/D,C/D,No,C/D,C/D,C/D,C/D,C/D,No,C/D,C/D,C/D,C/D,C/D,C,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C,C/D,C/D,C/D,C/D,C,C/D,C/D,No,C/D,C/D,C/D,C/D,C/D,C,C/D,C,C/D,C,C/D,C/D,C/D,C/D,C/D,C,C/D,C,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,No,C,C,C/D,C/D,C/D,No,C,C/D,C,C/D,C/D,C,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,No,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,No,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,C/D,C/D,C,C,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C/D,C,No,C/D,C/D,R_xt35l0Hbf7mGyit,R_xt35l0Hbf7mGyit,977,32.56666667,2020,gb
