itemID,definition,category,item,type,choices,gloss,uni_lemma
item_1,meeee,sounds,meeee,word,understands; produces,baa baa (sheep),baa baa
item_2,tu-tuuu,sounds,tu-tuuu,word,understands; produces,choo choo (train),choo choo
item_3,kukuryku,sounds,kukuryku,word,understands; produces,cockadoodledoo (rooster),cockadoodledoo
item_4,grrr,sounds,grrr,word,understands; produces,grr (growl),grrr
item_5,miau,sounds,miau,word,understands; produces,meow (cat),meow
item_6,muu,sounds,muu,word,understands; produces,moo (cow),moo
item_7,auć / aua / au,sounds,auć / aua / au,word,understands; produces,ouch,ouch
item_8,kwa kwa,sounds,kwa kwa,word,understands; produces,quack (duck),quack quack
item_9,o - oł,sounds,o - oł,word,understands; produces,uh oh,uh oh
item_10,brrum brrum,sounds,brrum brrum,word,understands; produces,vroom (car),vroom
item_11,hau hau,sounds,hau hau,word,understands; produces,woof (dog),woof woof
item_12,mniam / niam niam,sounds,mniam / niam niam,word,understands; produces,yum,yum yum
item_13,gęś,animals,gęś,word,understands; produces,goose,goose
item_14,indyk,animals,indyk,word,understands; produces,turkey,turkey
item_15,jeleń,animals,jeleń,word,understands; produces,deer,deer
item_16,kaczka,animals,kaczka,word,understands; produces,duck,duck
item_17,koń,animals,koń,word,understands; produces,horse,horse
item_18,kot,animals,kot,word,understands; produces,cat,cat
item_19,kotek,animals,kotek,word,understands; produces,kitten,kitten
item_20,królik,animals,królik,word,understands; produces,bunny / rabbit,bunny
item_21,krowa,animals,krowa,word,understands; produces,cow,cow
item_22,kucyk,animals,kucyk,word,understands; produces,pony,pony
item_23,kurczak,animals,kurczak,word,understands; produces,chicken (animal),chicken (animal)
item_24,lew,animals,lew,word,understands; produces,lion,lion
item_25,małpa,animals,małpa,word,understands; produces,monkey,monkey
item_26,miś / niedźwiedź,animals,miś / niedźwiedź,word,understands; produces,bear,bear
item_27,motyl,animals,motyl,word,understands; produces,butterfly,butterfly
item_28,myszka,animals,myszka,word,understands; produces,mouse,mouse
item_29,osioł,animals,osioł,word,understands; produces,donkey,donkey
item_30,owca,animals,owca,word,understands; produces,sheep,sheep
item_31,owieczka,animals,owieczka,word,understands; produces,lamb,lamb
item_32,pająk,animals,pająk,word,understands; produces,spider,spider
item_33,pies,animals,pies,word,understands; produces,dog,dog
item_34,pingwin,animals,pingwin,word,understands; produces,penguin,penguin
item_35,pszczoła,animals,pszczoła,word,understands; produces,bee,bee
item_36,ptaszek,animals,ptaszek,word,understands; produces,bird,bird
item_37,ryba,animals,ryba,word,understands; produces,fish (animal),fish (animal)
item_38,słoń,animals,słoń,word,understands; produces,elephant,elephant
item_39,sowa,animals,sowa,word,understands; produces,owl,owl
item_40,świnka,animals,świnka,word,understands; produces,pig,pig
item_41,szczeniak / piesek,animals,szczeniak / piesek,word,understands; produces,puppy,puppy
item_42,tygrys,animals,tygrys,word,understands; produces,tiger,tiger
item_43,wiewiórka,animals,wiewiórka,word,understands; produces,squirrel,squirrel
item_44,żaba,animals,żaba,word,understands; produces,frog,frog
item_45,żółw,animals,żółw,word,understands; produces,turtle,turtle
item_46,zwierzę,animals,zwierzę,word,understands; produces,animal,animal
item_47,żyrafa,animals,żyrafa,word,understands; produces,giraffe,giraffe
item_48,samolot,vehicles,samolot,word,understands; produces,aeroplane / plane,airplane
item_49,auto / samochód,vehicles,auto / samochód,word,understands; produces,car,car
item_50,autobus,vehicles,autobus,word,understands; produces,bus,bus
item_51,ciężarówka,vehicles,ciężarówka,word,understands; produces,lorry / truck,truck
item_52,łódź / łódka,vehicles,łódź / łódka,word,understands; produces,boat,boat
item_53,motor / motocykl,vehicles,motor / motocykl,word,understands; produces,motor-bike,motorcycle
item_54,pociąg,vehicles,pociąg,word,understands; produces,train,train
item_55,rower,vehicles,rower,word,understands; produces,bicycle / bike,bicycle
item_56,wóz strażacki,vehicles,wóz strażacki,word,understands; produces,fire engine,firetruck
item_57,wózek,vehicles,wózek,word,understands; produces,pushchair / buggy,stroller
item_58,balon(ik),toys,balon(ik),word,understands; produces,balloon,balloon
item_59,bańka mydlana,toys,bańka mydlana,word,understands; produces,bubble,bubbles
item_60,klocek,toys,klocek,word,understands; produces,block / brick,blocks
item_61,książka,toys,książka,word,understands; produces,book,book
item_62,lalka,toys,lalka,word,understands; produces,doll,doll
item_63,miś,toys,miś,word,understands; produces,teddy bear,teddybear
item_64,piłka,toys,piłka,word,understands; produces,ball,ball
item_65,pisak / długopis,toys,pisak / długopis,word,understands; produces,pen,pen
item_66,zabawka,toys,zabawka,word,understands; produces,toy,toy (object)
item_67,banan,food_drink,banan,word,understands; produces,banana,banana
item_68,chleb,food_drink,chleb,word,understands; produces,bread,bread
item_69,ciasto,food_drink,ciasto,word,understands; produces,cake,cake
