itemID,definition,category,item,type,choices,gloss,uni_lemma
item_1,belt,clothing,item_1,word,understands; produces,belt,belt
item_2,button,clothing,item_2,word,understands; produces,button,button
item_3,dress,clothing,item_3,word,understands; produces,dress,dress (object)
item_4,diaper,clothing,item_4,word,understands; produces,diaper,diaper
item_5,handkerchief,clothing,item_5,word,understands; produces,handkerchief,handkerchief
item_6,hat,clothing,item_6,word,understands; produces,hat,hat
item_7,jacket,clothing,item_7,word,understands; produces,jacket,jacket
item_8,jeans,clothing,item_8,word,understands; produces,jeans,jeans
item_9,napkin,clothing,item_9,word,understands; produces,napkin,napkin
item_10,necklace,clothing,item_10,word,understands; produces,necklace,necklace
item_11,pants,clothing,item_11,word,understands; produces,pants,pants
item_12,pyjamas,clothing,item_12,word,understands; produces,pyjamas,pajamas
item_13,shirt,clothing,item_13,word,understands; produces,shirt,shirt
item_14,shoes,clothing,item_14,word,understands; produces,shoes,shoe
item_15,shorts,clothing,item_15,word,understands; produces,shorts,shorts
item_16,singlet,clothing,item_16,word,understands; produces,singlet,
item_17,skirt,clothing,item_17,word,understands; produces,skirt,skirt
item_18,slipper,clothing,item_18,word,understands; produces,slipper,slipper
item_19,sock,clothing,item_19,word,understands; produces,sock,sock
item_20,trousers,clothing,item_20,word,understands; produces,trousers,pants
item_21,T-shirt,clothing,item_21,word,understands; produces,T-shirt,t-shirt
item_22,underwear,clothing,item_22,word,understands; produces,underwear,underpants
item_23,zip,clothing,item_23,word,understands; produces,zip,zipper
item_24,a / an,quantifiers,item_24,word,understands; produces,a / an,a
item_25,a little,quantifiers,item_25,word,understands; produces,a little,a little
item_26,all,quantifiers,item_26,word,understands; produces,all,all
item_27,a lot,quantifiers,item_27,word,understands; produces,a lot,a lot
item_28,another,quantifiers,item_28,word,understands; produces,another,another
item_29,any,quantifiers,item_29,word,understands; produces,any,any
item_30,each,quantifiers,item_30,word,understands; produces,each,each
item_31,every,quantifiers,item_31,word,understands; produces,every,every
item_32,more,quantifiers,item_32,word,understands; produces,more,more
item_33,much,quantifiers,item_33,word,understands; produces,much,much
item_34,none,quantifiers,item_34,word,understands; produces,none,none
item_35,not,quantifiers,item_35,word,understands; produces,not,not
item_36,other,quantifiers,item_36,word,understands; produces,other,other
item_37,same,quantifiers,item_37,word,understands; produces,same,same
item_38,some,quantifiers,item_38,word,understands; produces,some,some
item_39,too,quantifiers,item_39,word,understands; produces,too,too
item_40,bath,games_routines,item_40,word,understands; produces,bath,bath
item_41,breakfast,games_routines,item_41,word,understands; produces,breakfast,breakfast
item_42,bye-bye,games_routines,item_42,word,understands; produces,bye-bye,bye
item_43,(phone) call,games_routines,item_43,word,understands; produces,(phone) call,call on phone
item_44,call (great),games_routines,item_44,word,understands; produces,call (great),
item_45,carry (me),games_routines,item_45,word,understands; produces,carry (me),
item_46,dinner,games_routines,item_46,word,understands; produces,dinner,dinner
item_47,don't,games_routines,item_47,word,understands; produces,don't,don't
item_48,go out,games_routines,item_48,word,understands; produces,go out,go out
item_49,hello,games_routines,item_49,word,understands; produces,hello,hello
item_50,hurry up,games_routines,item_50,word,understands; produces,hurry up,
item_51,lunch,games_routines,item_51,word,understands; produces,lunch,lunch
item_52,nap,games_routines,item_52,word,understands; produces,nap,nap
item_53,night-night,games_routines,item_53,word,understands; produces,night-night,good night
item_54,no,games_routines,item_54,word,understands; produces,no,no
item_55,no more (gone),games_routines,item_55,word,understands; produces,no more (gone),all gone
item_56,(peek-a-) boo,games_routines,item_56,word,understands; produces,(peek-a-) boo,peekaboo
item_57,please,games_routines,item_57,word,understands; produces,please,please
item_58,shhh,games_routines,item_58,word,understands; produces,shhh,shh
item_59,shopping,games_routines,item_59,word,understands; produces,shopping,shopping
item_60,thank you,games_routines,item_60,word,understands; produces,thank you,thank you
item_61,turn around,games_routines,item_61,word,understands; produces,turn around,turn around
item_62,wait_routines,games_routines,item_62,word,understands; produces,wait_routines,
item_63,yes,games_routines,item_63,word,understands; produces,yes,yes
item_64,ball,toys,item_64,word,understands; produces,ball,ball
item_65,balloon,toys,item_65,word,understands; produces,balloon,balloon
item_66,book,toys,item_66,word,understands; produces,book,book
item_67,bubbles,toys,item_67,word,understands; produces,bubbles,bubbles
item_68,doll,toys,item_68,word,understands; produces,doll,doll
item_69,game,toys,item_69,word,understands; produces,game,game
item_70,pen,toys,item_70,word,understands; produces,pen,pen
item_71,pencil,toys,item_71,word,understands; produces,pencil,pencil
item_72,present,toys,item_72,word,understands; produces,present,present
item_73,puzzle,toys,item_73,word,understands; produces,puzzle,puzzle
item_74,story,toys,item_74,word,understands; produces,story,story
item_75,toy,toys,item_75,word,understands; produces,toy,toy (object)
item_76,ankle,body_parts,item_76,word,understands; produces,ankle,ankle
item_77,arm,body_parts,item_77,word,understands; produces,arm,arm
item_78,belly button,body_parts,item_78,word,understands; produces,belly button,belly button
item_79,bottom,body_parts,item_79,word,understands; produces,bottom,bottom
item_80,cheek,body_parts,item_80,word,understands; produces,cheek,cheek
item_81,chin,body_parts,item_81,word,understands; produces,chin,chin
item_82,ear,body_parts,item_82,word,understands; produces,ear,ear
item_83,eye,body_parts,item_83,word,understands; produces,eye,eye
item_84,face,body_parts,item_84,word,understands; produces,face,face
item_85,finger,body_parts,item_85,word,understands; produces,finger,finger
item_86,foot,body_parts,item_86,word,understands; produces,foot,foot
item_87,hair,body_parts,item_87,word,understands; produces,hair,hair
item_88,hand,body_parts,item_88,word,understands; produces,hand,hand
item_89,head,body_parts,item_89,word,understands; produces,head,head
item_90,knee,body_parts,item_90,word,understands; produces,knee,knee
item_91,leg,body_parts,item_91,word,understands; produces,leg,leg
item_92,lips,body_parts,item_92,word,understands; produces,lips,lips
item_93,mouth,body_parts,item_93,word,understands; produces,mouth,mouth
item_94,nail_body,body_parts,item_94,word,understands; produces,nail_body,nail (body part)
item_95,nose,body_parts,item_95,word,understands; produces,nose,nose
item_96,shoulder,body_parts,item_96,word,understands; produces,shoulder,shoulder
item_97,teeth,body_parts,item_97,word,understands; produces,teeth,tooth
item_98,thumb,body_parts,item_98,word,understands; produces,thumb,thumb
item_99,toe,body_parts,item_99,word,understands; produces,toe,toe
item_100,tongue,body_parts,item_100,word,understands; produces,tongue,tongue
item_101,tummy,body_parts,item_101,word,understands; produces,tummy,tummy
item_102,angry,descriptive_words,item_102,word,understands; produces,angry,angry
item_103,asleep,descriptive_words,item_103,word,understands; produces,asleep,asleep
item_104,awake,descriptive_words,item_104,word,understands; produces,awake,awake
item_105,bad,descriptive_words,item_105,word,understands; produces,bad,bad
item_106,better,descriptive_words,item_106,word,understands; produces,better,better
item_107,big,descriptive_words,item_107,word,understands; produces,big,big
item_108,black,descriptive_words,item_108,word,understands; produces,black,black
item_109,blue,descriptive_words,item_109,word,understands; produces,blue,blue
item_110,broken,descriptive_words,item_110,word,understands; produces,broken,broken
item_111,brown,descriptive_words,item_111,word,understands; produces,brown,brown
