itemID,category,item,definition,choices,type,complexity_category,gloss,uni_lemma
item_323,household,Ismallitems41radio,I smallitems - 41 radio,produces,word,,radio,radio
item_324,household,Ismallitems42rubbish,I smallitems - 42 rubbish,produces,word,,rubbish,trash
item_325,household,Ismallitems43scissors,I smallitems - 43 scissors,produces,word,,scissors,scissors
item_326,household,Ismallitems44sellotape,I smallitems - 44 sellotape,produces,word,,sellotape,tape
item_327,household,Ismallitems45soap,I smallitems - 45 soap,produces,word,,soap,soap
item_328,household,Ismallitems46spoon,I smallitems - 46 spoon,produces,word,,spoon,spoon
item_329,household,Ismallitems47tap,I smallitems - 47 tap,produces,word,,tap,tap
item_330,household,Ismallitems48telephonephonemobile,I smallitems - 48 telephone/phone/mobile,produces,word,,telephone/phone/mobile,telephone
item_331,household,Ismallitems49tissue,I smallitems - 49 tissue,produces,word,,tissue,tissue
item_332,household,Ismallitems50toothbrush,I smallitems - 50 toothbrush,produces,word,,toothbrush,toothbrush
item_333,household,Ismallitems51towel,I smallitems - 51 towel,produces,word,,towel,towel
item_334,household,Ismallitems52watch,I smallitems - 52 watch,produces,word,,watch,watch (object)
item_335,outside,Joutside1backyard,J outside - 1 backyard,produces,word,,backyard,backyard
item_336,outside,Joutside2cloud,J outside - 2 cloud,produces,word,,cloud,cloud
item_337,outside,Joutside3flag,J outside - 3 flag,produces,word,,flag,flag
item_338,outside,Joutside4flower,J outside - 4 flower,produces,word,,flower,flower
item_339,outside,Joutside5garden,J outside - 5 garden,produces,word,,garden,garden
item_340,outside,Joutside6grass,J outside - 6 grass,produces,word,,grass,grass
item_341,outside,Joutside7moon,J outside - 7 moon,produces,word,,moon,moon
item_342,outside,Joutside8mud,J outside - 8 mud,produces,word,,mud,mud
item_343,outside,Joutside9pavement,J outside - 9 pavement,produces,word,,pavement,pavement
item_344,outside,Joutside10pond,J outside - 10 pond,produces,word,,pond,pond
item_345,outside,Joutside11puddle,J outside - 11 puddle,produces,word,,puddle,puddle
item_346,outside,Joutside12rain,J outside - 12 rain,produces,word,,rain,rain
item_347,outside,Joutside13rainbow,J outside - 13 rainbow,produces,word,,rainbow,rainbow
item_348,outside,Joutside14road,J outside - 14 road,produces,word,,road,road
item_349,outside,Joutside15rock,J outside - 15 rock,produces,word,,rock,stone
item_350,outside,Joutside16roof,J outside - 16 roof,produces,word,,roof,roof
item_351,outside,Joutside17seesaw,J outside - 17 seesaw,produces,word,,seesaw,seesaw
item_352,outside,Joutside18sky,J outside - 18 sky,produces,word,,sky,sky
item_353,outside,Joutside19slide,J outside - 19 slide,produces,word,,slide,slide
item_354,outside,Joutside20snow,J outside - 20 snow,produces,word,,snow,snow
item_355,outside,Joutside21snowman,J outside - 21 snowman,produces,word,,snowman,snowman
item_356,outside,Joutside22spade,J outside - 22 spade,produces,word,,spade,spade
item_357,outside,Joutside23star,J outside - 23 star,produces,word,,star,star
item_358,outside,Joutside24stick,J outside - 24 stick,produces,word,,stick,stick
item_359,outside,Joutside25stone,J outside - 25 stone,produces,word,,stone,stone
item_360,outside,Joutside26sun,J outside - 26 sun,produces,word,,sun,sun
item_361,outside,Joutside27swing,J outside - 27 swing,produces,word,,swing,swing
item_362,outside,Joutside28tree,J outside - 28 tree,produces,word,,tree,tree
item_363,outside,Joutside29wall,J outside - 29 wall,produces,word,,wall,wall
item_364,outside,Joutside30water,J outside - 30 water,produces,word,,water,water (not beverage)
item_365,outside,Joutside31wateringcan,J outside - 31 wateringcan,produces,word,,wateringcan,watering can
item_366,outside,Joutside32wind,J outside - 32 wind,produces,word,,wind,wind
item_367,outside,Joutside33woods,J outside - 33 woods,produces,word,,woods,forest
item_368,places,Kplaces1beach,K places - 1 beach,produces,word,,beach,beach
item_369,places,Kplaces2cafe,K places - 2 cafe,produces,word,,cafe,
item_370,places,Kplaces3churchmosquesynagogue,K places - 3 church/mosque/synagogue*,produces,word,,church/mosque/synagogue*,church
item_371,places,Kplaces4circus,K places - 4 circus,produces,word,,circus,circus
item_372,places,Kplaces5farm,K places - 5 farm,produces,word,,farm,farm
item_373,places,Kplaces6home,K places - 6 home,produces,word,,home,home
item_374,places,Kplaces7house,K places - 7 house,produces,word,,house,house
item_375,places,Kplaces8nurserypreschool,K places - 8 nursery/preschool,produces,word,,nursery/preschool,nursery
item_376,places,Kplaces9outside,K places - 9 outside,produces,word,,outside,outside
item_377,places,Kplaces10park,K places - 10 park,produces,word,,park,park
item_378,places,Kplaces11party,K places - 11 party,produces,word,,party,party
item_379,places,Kplaces12picnic,K places - 12 picnic,produces,word,,picnic,picnic
item_380,places,Kplaces13playground,K places - 13 playground,produces,word,,playground,playground
item_381,places,Kplaces14poolswimmingpool,K places - 14 pool/swimmingpool,produces,word,,pool/swimmingpool,pool
item_382,places,Kplaces15restaurant,K places - 15 restaurant,produces,word,,restaurant,restaurant
item_383,places,Kplaces16school,K places - 16 school,produces,word,,school,school
item_384,places,Kplaces17shop,K places - 17 shop,produces,word,,shop,shop
item_385,places,Kplaces18softplay,K places - 18 softplay,produces,word,,softplay,
item_386,places,Kplaces19work,K places - 19 work,produces,word,,work,work (place)
item_387,places,Kplaces20zoo,K places - 20 zoo,produces,word,,zoo,zoo
item_388,people,Lpeople1aunt,L people - 1 aunt,produces,word,,aunt,aunt
item_389,people,Lpeople2baby,L people - 2 baby,produces,word,,baby,baby
item_390,people,Lpeople3babysitter,L people - 3 babysitter,produces,word,,babysitter,babysitter
item_391,people,Lpeople4boy,L people - 4 boy,produces,word,,boy,boy
item_392,people,Lpeople5brother,L people - 5 brother,produces,word,,brother,brother
item_393,people,Lpeople6child,L people - 6 child,produces,word,,child,child
item_394,people,Lpeople7childsownname,L people - 7 childsownname,produces,word,,childsownname,child's own name
item_395,people,Lpeople8daddy,L people - 8 daddy,produces,word,,daddy,daddy
item_396,people,Lpeople9doctor,L people - 9 doctor,produces,word,,doctor,doctor
item_397,people,Lpeople10firemanfirefighter,L people - 10 fireman/firefighter,produces,word,,fireman/firefighter,firefighter
item_398,people,Lpeople11friend,L people - 11 friend,produces,word,,friend,friend
item_399,people,Lpeople12girl,L people - 12 girl,produces,word,,girl,girl
item_400,people,Lpeople13granddad,L people - 13 granddad,produces,word,,granddad,grandpa
item_401,people,Lpeople14grandma,L people - 14 grandma,produces,word,,grandma,grandma
item_402,people,Lpeople15lady,L people - 15 lady,produces,word,,lady,lady
item_403,people,Lpeople16man,L people - 16 man,produces,word,,man,man
item_404,people,Lpeople17mummy,L people - 17 mummy,produces,word,,mummy,mommy
item_405,people,Lpeople18people,L people - 18 people,produces,word,,people,people
item_406,people,Lpeople19person,L people - 19 person,produces,word,,person,person
item_407,people,Lpeople20petsname,L people - 20 petsname,produces,word,,petsname,pet's name
item_408,people,Lpeople21police,L people - 21 police,produces,word,,police,police
item_409,people,Lpeople22postmanpostie,L people - 22 postman/postie,produces,word,,postman/postie,postman
item_410,people,Lpeople23sister,L people - 23 sister,produces,word,,sister,sister
item_411,people,Lpeople24teacher,L people - 24 teacher,produces,word,,teacher,teacher
item_412,people,Lpeople25uncle,L people - 25 uncle,produces,word,,uncle,uncle
item_413,people,Lpeople26woman,L people - 26 woman,produces,word,,woman,woman
item_414,games_routines,Mgames1bath,M games - 1 bath,produces,word,,bath,bath
item_415,games_routines,Mgames2bedtime,M games - 2 bedtime,produces,word,,bedtime,
item_416,games_routines,Mgames3breakfast,M games - 3 breakfast,produces,word,,breakfast,breakfast
item_417,games_routines,Mgames4brush_teeth,M games - 4 brush_teeth,produces,word,,brush_teeth,brush teeth
item_418,games_routines,Mgames5byebye,M games - 5 byebye,produces,word,,byebye,bye
item_419,games_routines,Mgames6clap_hands,M games - 6 clap_hands,produces,word,,clap_hands,
item_420,games_routines,Mgames7dinner,M games - 7 dinner,produces,word,,dinner,dinner
item_421,games_routines,Mgames8dont,M games - 8 dont,produces,word,,dont,don't
item_422,games_routines,Mgames9goodnightnightnight,M games - 9 goodnight/nightnight,produces,word,,goodnight/nightnight,good night
item_423,games_routines,Mgames10hello,M games - 10 hello,produces,word,,hello,hello
item_424,games_routines,Mgames11hushshh,M games - 11 hush/shh,produces,word,,hush/shh,shh
item_425,games_routines,Mgames12lunch,M games - 12 lunch,produces,word,,lunch,lunch
item_426,games_routines,Mgames13music,M games - 13 music,produces,word,,music,music
item_427,games_routines,Mgames14nap,M games - 14 nap,produces,word,,nap,nap
item_428,games_routines,Mgames15no,M games - 15 no,produces,word,,no,no
item_429,games_routines,Mgames16okay,M games - 16 okay,produces,word,,okay,okay
item_430,games_routines,Mgames17oops,M games - 17 oops,produces,word,,oops,
item_431,games_routines,Mgames18patacake,M games - 18 patacake,produces,word,,patacake,pattycake
item_432,games_routines,Mgames19peekaboo,M games - 19 peekaboo,produces,word,,peekaboo,peekaboo
item_433,games_routines,Mgames20phonecallon,M games - 20 phonecallon,produces,word,,phonecallon,call on phone
item_434,games_routines,Mgames21please,M games - 21 please,produces,word,,please,please
item_435,games_routines,Mgames22shopping,M games - 22 shopping,produces,word,,shopping,shopping
item_436,games_routines,Mgames23snack,M games - 23 snack,produces,word,,snack,snack
item_437,games_routines,Mgames24sorry,M games - 24 sorry,produces,word,,sorry,sorry
item_438,games_routines,Mgames25tea,M games - 25 tea,produces,word,,tea,tea
item_439,games_routines,Mgames26thankyou,M games - 26 thankyou,produces,word,,thankyou,thank you
item_440,games_routines,Mgames27thislittlepiggy,M games - 27 thislittlepiggy,produces,word,,thislittlepiggy,this little piggy
item_441,games_routines,Mgames28wait,M games - 28 wait,produces,word,,wait,wait
item_442,games_routines,Mgames29wantto,M games - 29 wantto,produces,word,,wantto,wanna
item_443,games_routines,Mgames30yes,M games - 30 yes,produces,word,,yes,yes
item_444,action_words,Nactions1bite,N actions - 1 bite,produces,word,,bite,bite
item_445,action_words,Nactions2blow,N actions - 2 blow,produces,word,,blow,blow
item_446,action_words,Nactions3break,N actions - 3 break,produces,word,,break,break
item_447,action_words,Nactions4bring,N actions - 4 bring,produces,word,,bring,bring
item_448,action_words,Nactions5bump,N actions - 5 bump,produces,word,,bump,bump
item_449,action_words,Nactions6call,N actions - 6 call,produces,word,,call,call
item_450,action_words,Nactions7carry,N actions - 7 carry,produces,word,,carry,carry
item_451,action_words,Nactions8catch,N actions - 8 catch,produces,word,,catch,catch
item_452,action_words,Nactions9chase,N actions - 9 chase,produces,word,,chase,chase
item_453,action_words,Nactions10clap,N actions - 10 clap,produces,word,,clap,clap
item_454,action_words,Nactions11clean,N actions - 11 clean,produces,word,,clean,clean (action)
item_455,action_words,Nactions12climb,N actions - 12 climb,produces,word,,climb,climb
item_456,action_words,Nactions13come,N actions - 13 come,produces,word,,come,come
item_457,action_words,Nactions14cook,N actions - 14 cook,produces,word,,cook,cook
item_458,action_words,Nactions15cover,N actions - 15 cover,produces,word,,cover,cover (action)
item_459,action_words,Nactions16cry,N actions - 16 cry,produces,word,,cry,cry
item_460,action_words,Nactions17cuddle,N actions - 17 cuddle,produces,word,,cuddle,cuddle
item_461,action_words,Nactions18cut,N actions - 18 cut,produces,word,,cut,cut
item_462,action_words,Nactions19dance,N actions - 19 dance,produces,word,,dance,dance
item_463,action_words,Nactions20draw,N actions - 20 draw,produces,word,,draw,draw
item_464,action_words,Nactions21drink,N actions - 21 drink,produces,word,,drink,drink
item_465,action_words,Nactions22drive,N actions - 22 drive,produces,word,,drive,drive
item_466,action_words,Nactions23drop,N actions - 23 drop,produces,word,,drop,drop
item_467,action_words,Nactions24dry,N actions - 24 dry,produces,word,,dry,dry
item_468,action_words,Nactions25eat,N actions - 25 eat,produces,word,,eat,eat
item_469,action_words,Nactions26fall,N actions - 26 fall,produces,word,,fall,fall
item_470,action_words,Nactions27feed,N actions - 27 feed,produces,word,,feed,feed
item_471,action_words,Nactions28find,N actions - 28 find,produces,word,,find,find
item_472,action_words,Nactions29finish,N actions - 29 finish,produces,word,,finish,finish
item_473,action_words,Nactions30fix,N actions - 30 fix,produces,word,,fix,fix
item_474,action_words,Nactions31get,N actions - 31 get,produces,word,,get,get
item_475,action_words,Nactions32give,N actions - 32 give,produces,word,,give,give
item_476,action_words,Nactions33go,N actions - 33 go,produces,word,,go,go
item_477,action_words,Nactions34have,N actions - 34 have,produces,word,,have,have
item_478,action_words,Nactions35hear,N actions - 35 hear,produces,word,,hear,hear
item_479,action_words,Nactions36help,N actions - 36 help,produces,word,,help,help
item_480,action_words,Nactions37hide,N actions - 37 hide,produces,word,,hide,hide
item_481,action_words,Nactions38hit,N actions - 38 hit,produces,word,,hit,hit
item_482,action_words,Nactions39hug,N actions - 39 hug,produces,word,,hug,hug
item_483,action_words,Nactions40hurry,N actions - 40 hurry,produces,word,,hurry,hurry
item_484,action_words,Nactions41jump,N actions - 41 jump,produces,word,,jump,jump
item_485,action_words,Nactions42kick,N actions - 42 kick,produces,word,,kick,kick
item_486,action_words,Nactions43kiss,N actions - 43 kiss,produces,word,,kiss,kiss
item_487,action_words,Nactions44knock,N actions - 44 knock,produces,word,,knock,knock
item_488,action_words,Nactions45know,N actions - 45 know,produces,word,,know,know
item_489,action_words,Nactions46like,N actions - 46 like,produces,word,,like,like
item_490,action_words,Nactions47look,N actions - 47 look,produces,word,,look,look
item_491,action_words,Nactions48love,N actions - 48 love,produces,word,,love,love
item_492,action_words,Nactions49make,N actions - 49 make,produces,word,,make,make
item_493,action_words,Nactions50open,N actions - 50 open,produces,word,,open,open
item_494,action_words,Nactions51paint,N actions - 51 paint,produces,word,,paint,paint (action)
item_495,action_words,Nactions52pick,N actions - 52 pick,produces,word,,pick,pick
item_496,action_words,Nactions53play,N actions - 53 play,produces,word,,play,play
item_497,action_words,Nactions54pull,N actions - 54 pull,produces,word,,pull,pull
item_498,action_words,Nactions55push,N actions - 55 push,produces,word,,push,push
item_499,action_words,Nactions56put,N actions - 56 put,produces,word,,put,put
item_500,action_words,Nactions57read,N actions - 57 read,produces,word,,read,read
item_501,action_words,Nactions58ride,N actions - 58 ride,produces,word,,ride,ride
item_502,action_words,Nactions59rub,N actions - 59 rub,produces,word,,rub,rub
item_503,action_words,Nactions60run,N actions - 60 run,produces,word,,run,run
item_504,action_words,Nactions61say,N actions - 61 say,produces,word,,say,say
item_505,action_words,Nactions62scoot,N actions - 62 scoot,produces,word,,scoot,
item_506,action_words,Nactions63scratch,N actions - 63 scratch,produces,word,,scratch,scratch
item_507,action_words,Nactions64see,N actions - 64 see,produces,word,,see,see
item_508,action_words,Nactions65share,N actions - 65 share,produces,word,,share,share
item_509,action_words,Nactions66shout,N actions - 66 shout,produces,word,,shout,shout
item_510,action_words,Nactions67show,N actions - 67 show,produces,word,,show,show
item_511,action_words,Nactions68shutclose,N actions - 68 shut/close,produces,word,,shut/close,
item_512,action_words,Nactions69sing,N actions - 69 sing,produces,word,,sing,sing
item_513,action_words,Nactions70sit,N actions - 70 sit,produces,word,,sit,sit
item_514,action_words,Nactions71sleep,N actions - 71 sleep,produces,word,,sleep,sleep
item_515,action_words,Nactions72slide,N actions - 72 slide,produces,word,,slide,slide
item_516,action_words,Nactions73smell,N actions - 73 smell,produces,word,,smell,smell
item_517,action_words,Nactions74smile,N actions - 74 smile,produces,word,,smile,smile
item_518,action_words,Nactions75splash,N actions - 75 splash,produces,word,,splash,splash
item_519,action_words,Nactions76stand,N actions - 76 stand,produces,word,,stand,stand
item_520,action_words,Nactions77stay,N actions - 77 stay,produces,word,,stay,stay
item_521,action_words,Nactions78stop,N actions - 78 stop,produces,word,,stop,stop
item_522,action_words,Nactions79swim,N actions - 79 swim,produces,word,,swim,swim
item_523,action_words,Nactions80swing,N actions - 80 swing,produces,word,,swing,swing
item_524,action_words,Nactions81take,N actions - 81 take,produces,word,,take,take
item_525,action_words,Nactions82talk,N actions - 82 talk,produces,word,,talk,talk
item_526,action_words,Nactions83tell,N actions - 83 tell,produces,word,,tell,tell
item_527,action_words,Nactions84throw,N actions - 84 throw,produces,word,,throw,throw
item_528,action_words,Nactions85tickle,N actions - 85 tickle,produces,word,,tickle,tickle
item_529,action_words,Nactions86touch,N actions - 86 touch,produces,word,,touch,touch
item_530,action_words,Nactions87wait,N actions - 87 wait,produces,word,,wait,wait
item_531,action_words,Nactions88wake,N actions - 88 wake,produces,word,,wake,wake
item_532,action_words,Nactions89walk,N actions - 89 walk,produces,word,,walk,walk
item_533,action_words,Nactions90wash,N actions - 90 wash,produces,word,,wash,wash
item_534,action_words,Nactions91watch,N actions - 91 watch,produces,word,,watch,watch (action)
item_535,action_words,Nactions92wipe,N actions - 92 wipe,produces,word,,wipe,wipe
item_536,action_words,Nactions93wish,N actions - 93 wish,produces,word,,wish,wish
item_537,action_words,Nactions94work,N actions - 94 work,produces,word,,work,work (action)
item_538,action_words,Nactions95write,N actions - 95 write,produces,word,,write,write
item_539,descriptive_words,Odescribing1allgone,O describing - 1 allgone,produces,word,,allgone,all gone
item_540,descriptive_words,Odescribing2asleep,O describing - 2 asleep,produces,word,,asleep,asleep
item_541,descriptive_words,Odescribing3awake,O describing - 3 awake,produces,word,,awake,awake
item_542,descriptive_words,Odescribing4bad,O describing - 4 bad,produces,word,,bad,bad
item_543,descriptive_words,Odescribing5bang,O describing - 5 bang,produces,word,,bang,bang
item_544,descriptive_words,Odescribing6better,O describing - 6 better,produces,word,,better,better
item_545,descriptive_words,Odescribing7big,O describing - 7 big,produces,word,,big,big
item_546,descriptive_words,Odescribing8black,O describing - 8 black,produces,word,,black,black
item_547,descriptive_words,Odescribing9blue,O describing - 9 blue,produces,word,,blue,blue
item_548,descriptive_words,Odescribing10broken,O describing - 10 broken,produces,word,,broken,broken
item_549,descriptive_words,Odescribing11brown,O describing - 11 brown,produces,word,,brown,brown
item_550,descriptive_words,Odescribing12careful,O describing - 12 careful,produces,word,,careful,careful
item_551,descriptive_words,Odescribing13clean,O describing - 13 clean,produces,word,,clean,clean (description)
item_552,descriptive_words,Odescribing14cold,O describing - 14 cold,produces,word,,cold,cold
item_553,descriptive_words,Odescribing15colour,O describing - 15 colour,produces,word,,colour,color
item_554,descriptive_words,Odescribing16dark,O describing - 16 dark,produces,word,,dark,dark
item_555,descriptive_words,Odescribing17dirty,O describing - 17 dirty,produces,word,,dirty,dirty
item_556,descriptive_words,Odescribing18dry,O describing - 18 dry,produces,word,,dry,dry
item_557,descriptive_words,Odescribing19empty,O describing - 19 empty,produces,word,,empty,empty
item_558,descriptive_words,Odescribing20fast,O describing - 20 fast,produces,word,,fast,fast
item_559,descriptive_words,Odescribing21fine,O describing - 21 fine,produces,word,,fine,fine
item_560,descriptive_words,Odescribing22fun,O describing - 22 fun,produces,word,,fun,fun
item_561,descriptive_words,Odescribing23gentle,O describing - 23 gentle,produces,word,,gentle,gentle
item_562,descriptive_words,Odescribing24good,O describing - 24 good,produces,word,,good,good
item_563,descriptive_words,Odescribing25green,O describing - 25 green,produces,word,,green,green
item_564,descriptive_words,Odescribing26happy,O describing - 26 happy,produces,word,,happy,happy
item_565,descriptive_words,Odescribing27hard,O describing - 27 hard,produces,word,,hard,hard
item_566,descriptive_words,Odescribing28heavy,O describing - 28 heavy,produces,word,,heavy,heavy
item_567,descriptive_words,Odescribing29high,O describing - 29 high,produces,word,,high,high
item_568,descriptive_words,Odescribing30hot,O describing - 30 hot,produces,word,,hot,hot
item_569,descriptive_words,Odescribing31hungry,O describing - 31 hungry,produces,word,,hungry,hungry
item_570,descriptive_words,Odescribing32hurt,O describing - 32 hurt,produces,word,,hurt,hurt
item_571,descriptive_words,Odescribing33last,O describing - 33 last,produces,word,,last,last
item_572,descriptive_words,Odescribing34little,O describing - 34 little,produces,word,,little,little
item_573,descriptive_words,Odescribing35long,O describing - 35 long,produces,word,,long,long
item_574,descriptive_words,Odescribing36loud,O describing - 36 loud,produces,word,,loud,loud
item_575,descriptive_words,Odescribing37messy,O describing - 37 messy,produces,word,,messy,messy
item_576,descriptive_words,Odescribing38nasty,O describing - 38 nasty,produces,word,,nasty,nasty
item_577,descriptive_words,Odescribing39naughty,O describing - 39 naughty,produces,word,,naughty,naughty
item_578,descriptive_words,Odescribing40nice,O describing - 40 nice,produces,word,,nice,nice
item_579,descriptive_words,Odescribing41noisenoisy,O describing - 41 noise/noisy,produces,word,,noise/noisy,noisy
item_580,descriptive_words,Odescribing42old,O describing - 42 old,produces,word,,old,old
item_581,descriptive_words,Odescribing43orange,O describing - 43 orange,produces,word,,orange,orange
item_582,descriptive_words,Odescribing44pink,O describing - 44 pink,produces,word,,pink,pink
item_583,descriptive_words,Odescribing45pretty,O describing - 45 pretty,produces,word,,pretty,pretty
item_584,descriptive_words,Odescribing46purple,O describing - 46 purple,produces,word,,purple,purple
item_585,descriptive_words,Odescribing47quiet,O describing - 47 quiet,produces,word,,quiet,quiet
item_586,descriptive_words,Odescribing48red,O describing - 48 red,produces,word,,red,red
item_587,descriptive_words,Odescribing49sad,O describing - 49 sad,produces,word,,sad,sad
item_588,descriptive_words,Odescribing50scared,O describing - 50 scared,produces,word,,scared,scared
item_589,descriptive_words,Odescribing51sick,O describing - 51 sick,produces,word,,sick,sick
item_590,descriptive_words,Odescribing52sleepy,O describing - 52 sleepy,produces,word,,sleepy,sleepy
item_591,descriptive_words,Odescribing53small,O describing - 53 small,produces,word,,small,small
item_592,descriptive_words,Odescribing54soft,O describing - 54 soft,produces,word,,soft,soft
item_593,descriptive_words,Odescribing55square,O describing - 55 square,produces,word,,square,square
item_594,descriptive_words,Odescribing56stuck,O describing - 56 stuck,produces,word,,stuck,stuck
item_595,descriptive_words,Odescribing57tall,O describing - 57 tall,produces,word,,tall,tall
item_596,descriptive_words,Odescribing58tasty,O describing - 58 tasty,produces,word,,tasty,tasty
item_597,descriptive_words,Odescribing59thirsty,O describing - 59 thirsty,produces,word,,thirsty,thirsty
item_598,descriptive_words,Odescribing60tired,O describing - 60 tired,produces,word,,tired,tired
item_599,descriptive_words,Odescribing61wet,O describing - 61 wet,produces,word,,wet,wet
item_600,descriptive_words,Odescribing62windy,O describing - 62 windy,produces,word,,windy,windy
item_601,descriptive_words,Odescribing63yellow,O describing - 63 yellow,produces,word,,yellow,yellow
item_602,descriptive_words,Odescribing64yucky,O describing - 64 yucky,produces,word,,yucky,yucky
item_603,question_words,Pquestion1how,P question - 1 how,produces,word,,how,how
item_604,question_words,Pquestion2what,P question - 2 what,produces,word,,what,what
item_605,question_words,Pquestion3when,P question - 3 when,produces,word,,when,when (question)
item_606,question_words,Pquestion4where,P question - 4 where,produces,word,,where,where (question)
item_607,question_words,Pquestion5which,P question - 5 which,produces,word,,which,which (question)
item_608,question_words,Pquestion6who,P question - 6 who,produces,word,,who,who
item_609,question_words,Pquestion7why,P question - 7 why,produces,word,,why,why
item_610,time_words,Qtime1after,Q time - 1 after,produces,word,,after,after
item_611,time_words,Qtime2afternoon,Q time - 2 afternoon,produces,word,,afternoon,afternoon
item_612,time_words,Qtime3day,Q time - 3 day,produces,word,,day,day
item_613,time_words,Qtime4later,Q time - 4 later,produces,word,,later,later
item_614,time_words,Qtime5minute,Q time - 5 minute,produces,word,,minute,
item_615,time_words,Qtime6morning,Q time - 6 morning,produces,word,,morning,morning
item_616,time_words,Qtime7night,Q time - 7 night,produces,word,,night,night
item_617,time_words,Qtime8now,Q time - 8 now,produces,word,,now,now
item_618,time_words,Qtime9today,Q time - 9 today,produces,word,,today,today
item_619,time_words,Qtime10tomorrow,Q time - 10 tomorrow,produces,word,,tomorrow,tomorrow
item_620,time_words,Qtime11tonight,Q time - 11 tonight,produces,word,,tonight,tonight
item_621,pronouns,Rpronouns1he,R pronouns - 1 he,produces,word,,he,3SG
item_622,pronouns,Rpronouns2her,R pronouns - 2 her,produces,word,,her,3SG
item_623,pronouns,Rpronouns3him,R pronouns - 3 him,produces,word,,him,3SG
item_624,pronouns,Rpronouns4his,R pronouns - 4 his,produces,word,,his,3SG.POSS
item_625,pronouns,Rpronouns5I,R pronouns - 5 I,produces,word,,I,1SG
item_626,pronouns,Rpronouns6it,R pronouns - 6 it,produces,word,,it,3SG
item_627,pronouns,Rpronouns7me,R pronouns - 7 me,produces,word,,me,1SG
item_628,pronouns,Rpronouns8mine,R pronouns - 8 mine,produces,word,,mine,1SG.POSS
item_629,pronouns,Rpronouns9my,R pronouns - 9 my,produces,word,,my,1SG.POSS
item_630,pronouns,Rpronouns10myself,R pronouns - 10 myself,produces,word,,myself,1SG.REFL
item_631,pronouns,Rpronouns11our,R pronouns - 11 our,produces,word,,our,1PL.POSS
item_632,pronouns,Rpronouns12she,R pronouns - 12 she,produces,word,,she,3SG
item_633,pronouns,Rpronouns13that,R pronouns - 13 that,produces,word,,that,that
item_634,pronouns,Rpronouns14they,R pronouns - 14 they,produces,word,,they,3PL
item_635,pronouns,Rpronouns15this,R pronouns - 15 this,produces,word,,this,this
item_636,pronouns,Rpronouns16us,R pronouns - 16 us,produces,word,,us,1PL
item_637,pronouns,Rpronouns17we,R pronouns - 17 we,produces,word,,we,1PL
item_638,pronouns,Rpronouns18you,R pronouns - 18 you,produces,word,,you,2SG
item_639,pronouns,Rpronouns19your,R pronouns - 19 your,produces,word,,your,2SG.POSS
item_640,locations,Sprepositions1above,S prepositions - 1 above,produces,word,,above,above
item_641,locations,Sprepositions2around,S prepositions - 2 around,produces,word,,around,around
item_642,locations,Sprepositions3at,S prepositions - 3 at,produces,word,,at,at
item_643,locations,Sprepositions4awayway,S prepositions - 4 away/way,produces,word,,away/way,away
item_644,locations,Sprepositions5back,S prepositions - 5 back,produces,word,,back,back
item_645,locations,Sprepositions6by,S prepositions - 6 by,produces,word,,by,by
item_646,locations,Sprepositions7down,S prepositions - 7 down,produces,word,,down,down
item_647,locations,Sprepositions8here,S prepositions - 8 here,produces,word,,here,here
item_648,locations,Sprepositions9in,S prepositions - 9 in,produces,word,,in,in
item_649,locations,Sprepositions10inside,S prepositions - 10 inside,produces,word,,inside,inside
item_650,locations,Sprepositions11into,S prepositions - 11 into,produces,word,,into,into
item_651,locations,Sprepositions12off,S prepositions - 12 off,produces,word,,off,off
item_652,locations,Sprepositions13on,S prepositions - 13 on,produces,word,,on,on
item_653,locations,Sprepositions14out,S prepositions - 14 out,produces,word,,out,out
item_654,locations,Sprepositions15there,S prepositions - 15 there,produces,word,,there,there
item_655,locations,Sprepositions16to,S prepositions - 16 to,produces,word,,to,to
item_656,locations,Sprepositions17under,S prepositions - 17 under,produces,word,,under,under
item_657,locations,Sprepositions18up,S prepositions - 18 up,produces,word,,up,up
item_658,locations,Sprepositions19with,S prepositions - 19 with,produces,word,,with,with
item_659,quantifiers,Tamounts1again,T amounts - 1 again,produces,word,,again,again
item_660,quantifiers,Tamounts2all,T amounts - 2 all,produces,word,,all,all
item_661,quantifiers,Tamounts3another,T amounts - 3 another,produces,word,,another,another
item_662,quantifiers,Tamounts4bit,T amounts - 4 bit,produces,word,,bit,
item_663,quantifiers,Tamounts5each,T amounts - 5 each,produces,word,,each,each
item_664,quantifiers,Tamounts6every,T amounts - 6 every,produces,word,,every,every
item_665,quantifiers,Tamounts7lots,T amounts - 7 lots,produces,word,,lots,a lot
item_666,quantifiers,Tamounts8more,T amounts - 8 more,produces,word,,more,more
item_667,quantifiers,Tamounts9none,T amounts - 9 none,produces,word,,none,none
item_668,quantifiers,Tamounts10not,T amounts - 10 not,produces,word,,not,not
item_669,quantifiers,Tamounts11other,T amounts - 11 other,produces,word,,other,other
item_670,quantifiers,Tamounts12same,T amounts - 12 same,produces,word,,same,same
item_671,quantifiers,Tamounts13some,T amounts - 13 some,produces,word,,some,some
item_672,helping_verbs,Uhelpingverbs1am,U helpingverbs - 1 am,produces,word,,am,am
item_673,helping_verbs,Uhelpingverbs2are,U helpingverbs - 2 are,produces,word,,are,are
item_674,helping_verbs,Uhelpingverbs3be,U helpingverbs - 3 be,produces,word,,be,be
